freq : 916.66 MHz
SWR : 7.33
 Theta     Phi     Gain(dB)     Gain     Phase(deg) 
170  315  -5.48        0.28           87.60 
175  315  -11.39        0.07           89.51 
180  315  -45.11        0.00           177.64 
0  320  -45.11        0.00           2.36 
5  320  -11.36        0.07           87.17 
10  320  -5.46        0.28           86.42 
15  320  -2.15        0.61           84.55 
20  320  0.09        1.02           81.92 
25  320  1.63        1.46           78.75 
30  320  2.50        1.78           75.06 
35  320  2.97        1.98           70.82 
40  320  2.83        1.92           65.80 
45  320  2.21        1.66           60.19 
50  320  1.41        1.38           55.93 
55  320  -1.22        0.76           47.54 
60  320  -2.50        0.56           42.51 
65  320  -3.95        0.40           43.62 
70  320  -4.40        0.36           53.07 
75  320  -3.28        0.47           65.78 
80  320  -1.46        0.71           74.44 
85  320  -0.07        0.98           78.55 
90  320  0.42        1.10           79.72 
95  320  -0.08        0.98           78.63 
100  320  -1.47        0.71           74.63 
105  320  -3.30        0.47           66.07 
110  320  -4.44        0.36           53.42 
115  320  -3.99        0.40           43.95 
120  320  -2.54        0.56           42.82 
125  320  -1.25        0.75           47.85 
130  320  1.39        1.38           56.21 
135  320  2.20        1.66           60.47 
140  320  2.81        1.91           66.10 
145  320  2.96        1.98           71.15 
150  320  2.49        1.77           75.45 
155  320  1.61        1.45           79.21 
160  320  0.07        1.02           82.50 
165  320  -2.17        0.61           85.33 
170  320  -5.48        0.28           87.60 
175  320  -11.39        0.07           89.51 
180  320  -45.11        0.00           177.64 
0  325  -45.11        0.00           2.36 
5  325  -11.36        0.07           87.17 
10  325  -5.46        0.28           86.42 
15  325  -2.15        0.61           84.55 
20  325  0.09        1.02           81.92 
25  325  1.63        1.46           78.75 
30  325  2.50        1.78           75.06 
35  325  2.97        1.98           70.82 
40  325  2.83        1.92           65.80 
45  325  2.21        1.66           60.19 
50  325  1.41        1.38           55.93 
55  325  -1.22        0.76           47.54 
60  325  -2.50        0.56           42.51 
65  325  -3.95        0.40           43.62 
70  325  -4.40        0.36           53.07 
75  325  -3.28        0.47           65.78 
80  325  -1.46        0.71           74.44 
85  325  -0.07        0.98           78.55 
90  325  0.42        1.10           79.72 
95  325  -0.08        0.98           78.63 
100  325  -1.47        0.71           74.63 
105  325  -3.30        0.47           66.07 
110  325  -4.44        0.36           53.42 
115  325  -3.99        0.40           43.95 
120  325  -2.54        0.56           42.82 
125  325  -1.25        0.75           47.85 
130  325  1.39        1.38           56.21 
135  325  2.20        1.66           60.47 
140  325  2.81        1.91           66.10 
145  325  2.96        1.98           71.15 
150  325  2.49        1.77           75.45 
155  325  1.61        1.45           79.21 
160  325  0.07        1.02           82.50 
165  325  -2.17        0.61           85.33 
170  325  -5.48        0.28           87.60 
175  325  -11.39        0.07           89.51 
180  325  -45.11        0.00           177.64 
0  330  -45.11        0.00           2.36 
5  330  -11.36        0.07           87.17 
10  330  -5.46        0.28           86.42 
15  330  -2.15        0.61           84.55 
20  330  0.09        1.02           81.92 
25  330  1.63        1.46           78.75 
30  330  2.50        1.78           75.06 
35  330  2.97        1.98           70.82 
40  330  2.83        1.92           65.80 
45  330  2.21        1.66           60.19 
50  330  1.41        1.38           55.93 
55  330  -1.22        0.76           47.54 
60  330  -2.50        0.56           42.51 
65  330  -3.95        0.40           43.62 
70  330  -4.40        0.36           53.07 
75  330  -3.28        0.47           65.78 
80  330  -1.46        0.71           74.44 
85  330  -0.07        0.98           78.55 
90  330  0.42        1.10           79.72 
95  330  -0.08        0.98           78.63 
100  330  -1.47        0.71           74.63 
105  330  -3.30        0.47           66.07 
110  330  -4.44        0.36           53.42 
115  330  -3.99        0.40           43.95 
120  330  -2.54        0.56           42.82 
125  330  -1.25        0.75           47.85 
130  330  1.39        1.38           56.21 
135  330  2.20        1.66           60.47 
140  330  2.81        1.91           66.10 
145  330  2.96        1.98           71.15 
150  330  2.49        1.77           75.45 
155  330  1.61        1.45           79.21 
160  330  0.07        1.02           82.50 
165  330  -2.17        0.61           85.33 
170  330  -5.48        0.28           87.60 
175  330  -11.39        0.07           89.51 
180  330  -45.11        0.00           177.64 
0  335  -45.11        0.00           2.36 
5  335  -11.36        0.07           87.17 
10  335  -5.46        0.28           86.42 
15  335  -2.15        0.61           84.55 
20  335  0.09        1.02           81.92 
25  335  1.63        1.46           78.75 
30  335  2.50        1.78           75.06 
35  335  2.97        1.98           70.82 
40  335  2.83        1.92           65.80 
45  335  2.21        1.66           60.19 
50  335  1.41        1.38           55.93 
55  335  -1.22        0.76           47.54 
60  335  -2.50        0.56           42.51 
65  335  -3.95        0.40           43.62 
70  335  -4.40        0.36           53.07 
75  335  -3.28        0.47           65.78 
80  335  -1.46        0.71           74.44 
85  335  -0.07        0.98           78.55 
90  335  0.42        1.10           79.72 
95  335  -0.08        0.98           78.63 
100  335  -1.47        0.71           74.63 
105  335  -3.30        0.47           66.07 
110  335  -4.44        0.36           53.42 
115  335  -3.99        0.40           43.95 
120  335  -2.54        0.56           42.82 
125  335  -1.25        0.75           47.85 
130  335  1.39        1.38           56.21 
135  335  2.20        1.66           60.47 
140  335  2.81        1.91           66.10 
145  335  2.96        1.98           71.15 
150  335  2.49        1.77           75.45 
155  335  1.61        1.45           79.21 
160  335  0.07        1.02           82.50 
165  335  -2.17        0.61           85.33 
170  335  -5.48        0.28           87.60 
175  335  -11.39        0.07           89.51 
180  335  -45.11        0.00           177.64 
0  340  -45.11        0.00           2.36 
5  340  -11.36        0.07           87.17 
10  340  -5.46        0.28           86.42 
15  340  -2.15        0.61           84.55 
20  340  0.09        1.02           81.92 
25  340  1.63        1.46           78.75 
30  340  2.50        1.78           75.06 
35  340  2.97        1.98           70.82 
40  340  2.83        1.92           65.80 
45  340  2.21        1.66           60.19 
50  340  1.41        1.38           55.93 
55  340  -1.22        0.76           47.54 
60  340  -2.50        0.56           42.51 
65  340  -3.95        0.40           43.62 
70  340  -4.40        0.36           53.07 
75  340  -3.28        0.47           65.78 
80  340  -1.46        0.71           74.44 
85  340  -0.07        0.98           78.55 
90  340  0.42        1.10           79.72 
95  340  -0.08        0.98           78.63 
100  340  -1.47        0.71           74.63 
105  340  -3.30        0.47           66.07 
110  340  -4.44        0.36           53.42 
115  340  -3.99        0.40           43.95 
120  340  -2.54        0.56           42.82 
125  340  -1.25        0.75           47.85 
130  340  1.39        1.38           56.21 
135  340  2.20        1.66           60.47 
140  340  2.81        1.91           66.10 
145  340  2.96        1.98           71.15 
150  340  2.49        1.77           75.45 
155  340  1.61        1.45           79.21 
160  340  0.07        1.02           82.50 
165  340  -2.17        0.61           85.33 
170  340  -5.48        0.28           87.60 
175  340  -11.39        0.07           89.51 
180  340  -45.11        0.00           177.64 
0  345  -45.11        0.00           2.36 
5  345  -11.36        0.07           87.17 
10  345  -5.46        0.28           86.42 
15  345  -2.15        0.61           84.55 
20  345  0.09        1.02           81.92 
25  345  1.63        1.46           78.75 
30  345  2.50        1.78           75.06 
35  345  2.97        1.98           70.82 
40  345  2.83        1.92           65.80 
45  345  2.21        1.66           60.19 
50  345  1.41        1.38           55.93 
55  345  -1.22        0.76           47.54 
60  345  -2.50        0.56           42.51 
65  345  -3.95        0.40           43.62 
70  345  -4.40        0.36           53.07 
75  345  -3.28        0.47           65.78 
80  345  -1.46        0.71           74.44 
85  345  -0.07        0.98           78.55 
90  345  0.42        1.10           79.72 
95  345  -0.08        0.98           78.63 
100  345  -1.47        0.71           74.63 
105  345  -3.30        0.47           66.07 
110  345  -4.44        0.36           53.42 
115  345  -3.99        0.40           43.95 
120  345  -2.54        0.56           42.82 
125  345  -1.25        0.75           47.85 
130  345  1.39        1.38           56.21 
135  345  2.20        1.66           60.47 
140  345  2.81        1.91           66.10 
145  345  2.96        1.98           71.15 
150  345  2.49        1.77           75.45 
155  345  1.61        1.45           79.21 
160  345  0.07        1.02           82.50 
165  345  -2.17        0.61           85.33 
170  345  -5.48        0.28           87.60 
175  345  -11.39        0.07           89.51 
180  345  -45.11        0.00           177.64 
0  350  -45.11        0.00           2.36 
5  350  -11.36        0.07           87.17 
10  350  -5.46        0.28           86.42 
15  350  -2.15        0.61           84.55 
20  350  0.09        1.02           81.92 
25  350  1.63        1.46           78.75 
30  350  2.50        1.78           75.06 
35  350  2.97        1.98           70.82 
40  350  2.83        1.92           65.80 
45  350  2.21        1.66           60.19 
50  350  1.41        1.38           55.93 
55  350  -1.22        0.76           47.54 
60  350  -2.50        0.56           42.51 
65  350  -3.95        0.40           43.62 
70  350  -4.40        0.36           53.07 
75  350  -3.28        0.47           65.78 
80  350  -1.46        0.71           74.44 
85  350  -0.07        0.98           78.55 
90  350  0.42        1.10           79.72 
95  350  -0.08        0.98           78.63 
100  350  -1.47        0.71           74.63 
105  350  -3.30        0.47           66.07 
110  350  -4.44        0.36           53.42 
115  350  -3.99        0.40           43.95 
120  350  -2.54        0.56           42.82 
125  350  -1.25        0.75           47.85 
130  350  1.39        1.38           56.21 
135  350  2.20        1.66           60.47 
140  350  2.81        1.91           66.10 
145  350  2.96        1.98           71.15 
150  350  2.49        1.77           75.45 
155  350  1.61        1.45           79.21 
160  350  0.07        1.02           82.50 
165  350  -2.17        0.61           85.33 
170  350  -5.48        0.28           87.60 
175  350  -11.39        0.07           89.51 
180  350  -45.11        0.00           177.64 
0  355  -45.11        0.00           2.36 
5  355  -11.36        0.07           87.17 
10  355  -5.46        0.28           86.42 
15  355  -2.15        0.61           84.55 
20  355  0.09        1.02           81.92 
25  355  1.63        1.46           78.75 
30  355  2.50        1.78           75.06 
35  355  2.97        1.98           70.82 
40  355  2.83        1.92           65.80 
45  355  2.21        1.66           60.19 
50  355  1.41        1.38           55.93 
55  355  -1.22        0.76           47.54 
60  355  -2.50        0.56           42.51 
65  355  -3.95        0.40           43.62 
70  355  -4.40        0.36           53.07 
75  355  -3.28        0.47           65.78 
80  355  -1.46        0.71           74.44 
85  355  -0.07        0.98           78.55 
90  355  0.42        1.10           79.72 
95  355  -0.08        0.98           78.63 
100  355  -1.47        0.71           74.63 
105  355  -3.30        0.47           66.07 
110  355  -4.44        0.36           53.42 
115  355  -3.99        0.40           43.95 
120  355  -2.54        0.56           42.82 
125  355  -1.25        0.75           47.85 
130  355  1.39        1.38           56.21 
135  355  2.20        1.66           60.47 
140  355  2.81        1.91           66.10 
145  355  2.96        1.98           71.15 
150  355  2.49        1.77           75.45 
155  355  1.61        1.45           79.21 
160  355  0.07        1.02           82.50 
165  355  -2.17        0.61           85.33 
170  355  -5.48        0.28           87.60 
175  355  -11.39        0.07           89.51 
180  355  -45.11        0.00           177.64 
