freq : 750.00 MHz
SWR : 5.76
 Theta     Phi     Gain(dB)     Gain     Phase(deg) 
155  210  -0.84        0.82           130.28 
160  210  -2.20        0.60           135.75 
165  210  -4.24        0.38           140.01 
170  210  -7.42        0.18           143.10 
175  210  -13.19        0.05           145.23 
180  210  -46.49        0.00           177.27 
0  215  -46.49        0.00           2.73 
5  215  -13.49        0.04           143.67 
10  215  -7.57        0.17           142.30 
15  215  -4.34        0.37           139.43 
20  215  -2.28        0.59           135.28 
25  215  -0.90        0.81           129.85 
30  215  0.05        1.01           123.13 
35  215  0.70        1.17           115.23 
40  215  1.17        1.31           106.57 
45  215  1.53        1.42           97.84 
50  215  1.75        1.50           90.04 
55  215  1.74        1.49           84.19 
60  215  1.36        1.37           81.22 
65  215  0.53        1.13           82.17 
70  215  -0.70        0.85           88.38 
75  215  -1.97        0.64           100.80 
80  215  -2.61        0.55           116.78 
85  215  -2.54        0.56           129.32 
90  215  -2.40        0.58           133.80 
95  215  -2.54        0.56           129.39 
100  215  -2.61        0.55           116.91 
105  215  -1.97        0.64           100.97 
110  215  -0.71        0.85           88.57 
115  215  0.52        1.13           82.38 
120  215  1.35        1.36           81.47 
125  215  1.73        1.49           84.47 
130  215  1.75        1.50           90.36 
135  215  1.54        1.43           98.19 
140  215  1.20        1.32           106.94 
145  215  0.73        1.18           115.62 
150  215  0.09        1.02           123.54 
155  215  -0.84        0.82           130.28 
160  215  -2.20        0.60           135.75 
165  215  -4.24        0.38           140.01 
170  215  -7.42        0.18           143.10 
175  215  -13.19        0.05           145.23 
180  215  -46.49        0.00           177.27 
0  220  -46.49        0.00           2.73 
5  220  -13.49        0.04           143.67 
10  220  -7.57        0.17           142.30 
15  220  -4.34        0.37           139.43 
20  220  -2.28        0.59           135.28 
25  220  -0.90        0.81           129.85 
30  220  0.05        1.01           123.13 
35  220  0.70        1.17           115.23 
40  220  1.17        1.31           106.57 
45  220  1.53        1.42           97.84 
50  220  1.75        1.50           90.04 
55  220  1.74        1.49           84.19 
60  220  1.36        1.37           81.22 
65  220  0.53        1.13           82.17 
70  220  -0.70        0.85           88.38 
75  220  -1.97        0.64           100.80 
80  220  -2.61        0.55           116.78 
85  220  -2.54        0.56           129.32 
90  220  -2.40        0.58           133.80 
95  220  -2.54        0.56           129.39 
100  220  -2.61        0.55           116.91 
105  220  -1.97        0.64           100.97 
110  220  -0.71        0.85           88.57 
115  220  0.52        1.13           82.38 
120  220  1.35        1.36           81.47 
125  220  1.73        1.49           84.47 
130  220  1.75        1.50           90.36 
135  220  1.54        1.43           98.19 
140  220  1.20        1.32           106.94 
145  220  0.73        1.18           115.62 
150  220  0.09        1.02           123.54 
155  220  -0.84        0.82           130.28 
160  220  -2.20        0.60           135.75 
165  220  -4.24        0.38           140.01 
170  220  -7.42        0.18           143.10 
175  220  -13.19        0.05           145.23 
180  220  -46.49        0.00           177.27 
0  225  -46.49        0.00           2.73 
5  225  -13.49        0.04           143.67 
10  225  -7.57        0.17           142.30 
15  225  -4.34        0.37           139.43 
20  225  -2.28        0.59           135.28 
25  225  -0.90        0.81           129.85 
30  225  0.05        1.01           123.13 
35  225  0.70        1.17           115.23 
40  225  1.17        1.31           106.57 
45  225  1.53        1.42           97.84 
50  225  1.75        1.50           90.04 
55  225  1.74        1.49           84.19 
60  225  1.36        1.37           81.22 
65  225  0.53        1.13           82.17 
70  225  -0.70        0.85           88.38 
75  225  -1.97        0.64           100.80 
80  225  -2.61        0.55           116.78 
85  225  -2.54        0.56           129.32 
90  225  -2.40        0.58           133.80 
95  225  -2.54        0.56           129.39 
100  225  -2.61        0.55           116.91 
105  225  -1.97        0.64           100.97 
110  225  -0.71        0.85           88.57 
115  225  0.52        1.13           82.38 
120  225  1.35        1.36           81.47 
125  225  1.73        1.49           84.47 
130  225  1.75        1.50           90.36 
135  225  1.54        1.43           98.19 
140  225  1.20        1.32           106.94 
145  225  0.73        1.18           115.62 
150  225  0.09        1.02           123.54 
155  225  -0.84        0.82           130.28 
160  225  -2.20        0.60           135.75 
165  225  -4.24        0.38           140.01 
170  225  -7.42        0.18           143.10 
175  225  -13.19        0.05           145.23 
180  225  -46.49        0.00           177.27 
0  230  -46.49        0.00           2.73 
5  230  -13.49        0.04           143.67 
10  230  -7.57        0.17           142.30 
15  230  -4.34        0.37           139.43 
20  230  -2.28        0.59           135.28 
25  230  -0.90        0.81           129.85 
30  230  0.05        1.01           123.13 
35  230  0.70        1.17           115.23 
40  230  1.17        1.31           106.57 
45  230  1.53        1.42           97.84 
50  230  1.75        1.50           90.04 
55  230  1.74        1.49           84.19 
60  230  1.36        1.37           81.22 
65  230  0.53        1.13           82.17 
70  230  -0.70        0.85           88.38 
75  230  -1.97        0.64           100.80 
80  230  -2.61        0.55           116.78 
85  230  -2.54        0.56           129.32 
90  230  -2.40        0.58           133.80 
95  230  -2.54        0.56           129.39 
100  230  -2.61        0.55           116.91 
105  230  -1.97        0.64           100.97 
110  230  -0.71        0.85           88.57 
115  230  0.52        1.13           82.38 
120  230  1.35        1.36           81.47 
125  230  1.73        1.49           84.47 
130  230  1.75        1.50           90.36 
135  230  1.54        1.43           98.19 
140  230  1.20        1.32           106.94 
145  230  0.73        1.18           115.62 
150  230  0.09        1.02           123.54 
155  230  -0.84        0.82           130.28 
160  230  -2.20        0.60           135.75 
165  230  -4.24        0.38           140.01 
170  230  -7.42        0.18           143.10 
175  230  -13.19        0.05           145.23 
180  230  -46.49        0.00           177.27 
0  235  -46.49        0.00           2.73 
5  235  -13.49        0.04           143.67 
10  235  -7.57        0.17           142.30 
15  235  -4.34        0.37           139.43 
20  235  -2.28        0.59           135.28 
25  235  -0.90        0.81           129.85 
30  235  0.05        1.01           123.13 
35  235  0.70        1.17           115.23 
40  235  1.17        1.31           106.57 
45  235  1.53        1.42           97.84 
50  235  1.75        1.50           90.04 
55  235  1.74        1.49           84.19 
60  235  1.36        1.37           81.22 
65  235  0.53        1.13           82.17 
70  235  -0.70        0.85           88.38 
75  235  -1.97        0.64           100.80 
80  235  -2.61        0.55           116.78 
85  235  -2.54        0.56           129.32 
90  235  -2.40        0.58           133.80 
95  235  -2.54        0.56           129.39 
100  235  -2.61        0.55           116.91 
105  235  -1.97        0.64           100.97 
110  235  -0.71        0.85           88.57 
115  235  0.52        1.13           82.38 
120  235  1.35        1.36           81.47 
125  235  1.73        1.49           84.47 
130  235  1.75        1.50           90.36 
135  235  1.54        1.43           98.19 
140  235  1.20        1.32           106.94 
145  235  0.73        1.18           115.62 
150  235  0.09        1.02           123.54 
155  235  -0.84        0.82           130.28 
160  235  -2.20        0.60           135.75 
165  235  -4.24        0.38           140.01 
170  235  -7.42        0.18           143.10 
175  235  -13.19        0.05           145.23 
180  235  -46.49        0.00           177.27 
0  240  -46.49        0.00           2.73 
5  240  -13.49        0.04           143.67 
10  240  -7.57        0.17           142.30 
15  240  -4.34        0.37           139.43 
20  240  -2.28        0.59           135.28 
25  240  -0.90        0.81           129.85 
30  240  0.05        1.01           123.13 
35  240  0.70        1.17           115.23 
40  240  1.17        1.31           106.57 
45  240  1.53        1.42           97.84 
50  240  1.75        1.50           90.04 
55  240  1.74        1.49           84.19 
60  240  1.36        1.37           81.22 
65  240  0.53        1.13           82.17 
70  240  -0.70        0.85           88.38 
75  240  -1.97        0.64           100.80 
80  240  -2.61        0.55           116.78 
85  240  -2.54        0.56           129.32 
90  240  -2.40        0.58           133.80 
95  240  -2.54        0.56           129.39 
100  240  -2.61        0.55           116.91 
105  240  -1.97        0.64           100.97 
110  240  -0.71        0.85           88.57 
115  240  0.52        1.13           82.38 
120  240  1.35        1.36           81.47 
125  240  1.73        1.49           84.47 
130  240  1.75        1.50           90.36 
135  240  1.54        1.43           98.19 
140  240  1.20        1.32           106.94 
145  240  0.73        1.18           115.62 
150  240  0.09        1.02           123.54 
155  240  -0.84        0.82           130.28 
160  240  -2.20        0.60           135.75 
165  240  -4.24        0.38           140.01 
170  240  -7.42        0.18           143.10 
175  240  -13.19        0.05           145.23 
180  240  -46.49        0.00           177.27 
0  245  -46.49        0.00           2.73 
5  245  -13.49        0.04           143.67 
10  245  -7.57        0.17           142.30 
15  245  -4.34        0.37           139.43 
20  245  -2.28        0.59           135.28 
25  245  -0.90        0.81           129.85 
30  245  0.05        1.01           123.13 
35  245  0.70        1.17           115.23 
40  245  1.17        1.31           106.57 
45  245  1.53        1.42           97.84 
50  245  1.75        1.50           90.04 
55  245  1.74        1.49           84.19 
60  245  1.36        1.37           81.22 
65  245  0.53        1.13           82.17 
70  245  -0.70        0.85           88.38 
75  245  -1.97        0.64           100.80 
80  245  -2.61        0.55           116.78 
85  245  -2.54        0.56           129.32 
90  245  -2.40        0.58           133.80 
95  245  -2.54        0.56           129.39 
100  245  -2.61        0.55           116.91 
105  245  -1.97        0.64           100.97 
110  245  -0.71        0.85           88.57 
115  245  0.52        1.13           82.38 
120  245  1.35        1.36           81.47 
125  245  1.73        1.49           84.47 
130  245  1.75        1.50           90.36 
135  245  1.54        1.43           98.19 
140  245  1.20        1.32           106.94 
145  245  0.73        1.18           115.62 
150  245  0.09        1.02           123.54 
155  245  -0.84        0.82           130.28 
160  245  -2.20        0.60           135.75 
165  245  -4.24        0.38           140.01 
170  245  -7.42        0.18           143.10 
175  245  -13.19        0.05           145.23 
180  245  -46.49        0.00           177.27 
0  250  -46.49        0.00           2.73 
5  250  -13.49        0.04           143.67 
10  250  -7.57        0.17           142.30 
15  250  -4.34        0.37           139.43 
20  250  -2.28        0.59           135.28 
25  250  -0.90        0.81           129.85 
30  250  0.05        1.01           123.13 
35  250  0.70        1.17           115.23 
40  250  1.17        1.31           106.57 
45  250  1.53        1.42           97.84 
50  250  1.75        1.50           90.04 
55  250  1.74        1.49           84.19 
60  250  1.36        1.37           81.22 
65  250  0.53        1.13           82.17 
70  250  -0.70        0.85           88.38 
75  250  -1.97        0.64           100.80 
80  250  -2.61        0.55           116.78 
85  250  -2.54        0.56           129.32 
90  250  -2.40        0.58           133.80 
95  250  -2.54        0.56           129.39 
100  250  -2.61        0.55           116.91 
105  250  -1.97        0.64           100.97 
110  250  -0.71        0.85           88.57 
115  250  0.52        1.13           82.38 
120  250  1.35        1.36           81.47 
125  250  1.73        1.49           84.47 
130  250  1.75        1.50           90.36 
135  250  1.54        1.43           98.19 
140  250  1.20        1.32           106.94 
145  250  0.73        1.18           115.62 
150  250  0.09        1.02           123.54 
155  250  -0.84        0.82           130.28 
160  250  -2.20        0.60           135.75 
165  250  -4.24        0.38           140.01 
170  250  -7.42        0.18           143.10 
175  250  -13.19        0.05           145.23 
180  250  -46.49        0.00           177.27 
0  255  -46.49        0.00           2.73 
5  255  -13.49        0.04           143.67 
10  255  -7.57        0.17           142.30 
15  255  -4.34        0.37           139.43 
20  255  -2.28        0.59           135.28 
25  255  -0.90        0.81           129.85 
30  255  0.05        1.01           123.13 
35  255  0.70        1.17           115.23 
40  255  1.17        1.31           106.57 
45  255  1.53        1.42           97.84 
50  255  1.75        1.50           90.04 
55  255  1.74        1.49           84.19 
60  255  1.36        1.37           81.22 
65  255  0.53        1.13           82.17 
70  255  -0.70        0.85           88.38 
75  255  -1.97        0.64           100.80 
80  255  -2.61        0.55           116.78 
85  255  -2.54        0.56           129.32 
90  255  -2.40        0.58           133.80 
95  255  -2.54        0.56           129.39 
100  255  -2.61        0.55           116.91 
105  255  -1.97        0.64           100.97 
110  255  -0.71        0.85           88.57 
115  255  0.52        1.13           82.38 
120  255  1.35        1.36           81.47 
125  255  1.73        1.49           84.47 
130  255  1.75        1.50           90.36 
135  255  1.54        1.43           98.19 
140  255  1.20        1.32           106.94 
145  255  0.73        1.18           115.62 
150  255  0.09        1.02           123.54 
155  255  -0.84        0.82           130.28 
160  255  -2.20        0.60           135.75 
165  255  -4.24        0.38           140.01 
170  255  -7.42        0.18           143.10 
175  255  -13.19        0.05           145.23 
180  255  -46.49        0.00           177.27 
0  260  -46.49        0.00           2.73 
5  260  -13.49        0.04           143.67 
10  260  -7.57        0.17           142.30 
15  260  -4.34        0.37           139.43 
20  260  -2.28        0.59           135.28 
25  260  -0.90        0.81           129.85 
30  260  0.05        1.01           123.13 
35  260  0.70        1.17           115.23 
40  260  1.17        1.31           106.57 
45  260  1.53        1.42           97.84 
50  260  1.75        1.50           90.04 
55  260  1.74        1.49           84.19 
60  260  1.36        1.37           81.22 
65  260  0.53        1.13           82.17 
70  260  -0.70        0.85           88.38 
75  260  -1.97        0.64           100.80 
80  260  -2.61        0.55           116.78 
85  260  -2.54        0.56           129.32 
90  260  -2.40        0.58           133.80 
95  260  -2.54        0.56           129.39 
100  260  -2.61        0.55           116.91 
105  260  -1.97        0.64           100.97 
110  260  -0.71        0.85           88.57 
115  260  0.52        1.13           82.38 
120  260  1.35        1.36           81.47 
125  260  1.73        1.49           84.47 
130  260  1.75        1.50           90.36 
135  260  1.54        1.43           98.19 
140  260  1.20        1.32           106.94 
145  260  0.73        1.18           115.62 
150  260  0.09        1.02           123.54 
155  260  -0.84        0.82           130.28 
160  260  -2.20        0.60           135.75 
165  260  -4.24        0.38           140.01 
170  260  -7.42        0.18           143.10 
175  260  -13.19        0.05           145.23 
180  260  -46.49        0.00           177.27 
0  265  -46.49        0.00           2.73 
5  265  -13.49        0.04           143.67 
10  265  -7.57        0.17           142.30 
15  265  -4.34        0.37           139.43 
20  265  -2.28        0.59           135.28 
25  265  -0.90        0.81           129.85 
30  265  0.05        1.01           123.13 
35  265  0.70        1.17           115.23 
40  265  1.17        1.31           106.57 
45  265  1.53        1.42           97.84 
50  265  1.75        1.50           90.04 
55  265  1.74        1.49           84.19 
60  265  1.36        1.37           81.22 
65  265  0.53        1.13           82.17 
70  265  -0.70        0.85           88.38 
75  265  -1.97        0.64           100.80 
80  265  -2.61        0.55           116.78 
85  265  -2.54        0.56           129.32 
90  265  -2.40        0.58           133.80 
95  265  -2.54        0.56           129.39 
100  265  -2.61        0.55           116.91 
105  265  -1.97        0.64           100.97 
110  265  -0.71        0.85           88.57 
115  265  0.52        1.13           82.38 
120  265  1.35        1.36           81.47 
125  265  1.73        1.49           84.47 
130  265  1.75        1.50           90.36 
135  265  1.54        1.43           98.19 
140  265  1.20        1.32           106.94 
145  265  0.73        1.18           115.62 
150  265  0.09        1.02           123.54 
155  265  -0.84        0.82           130.28 
160  265  -2.20        0.60           135.75 
165  265  -4.24        0.38           140.01 
170  265  -7.42        0.18           143.10 
175  265  -13.19        0.05           145.23 
180  265  -46.49        0.00           177.27 
0  270  -46.49        0.00           2.73 
5  270  -13.49        0.04           143.67 
10  270  -7.57        0.17           142.30 
15  270  -4.34        0.37           139.43 
20  270  -2.28        0.59           135.28 
25  270  -0.90        0.81           129.85 
30  270  0.05        1.01           123.13 
35  270  0.70        1.17           115.23 
40  270  1.17        1.31           106.57 
45  270  1.53        1.42           97.84 
50  270  1.75        1.50           90.04 
55  270  1.74        1.49           84.19 
60  270  1.36        1.37           81.22 
65  270  0.53        1.13           82.17 
70  270  -0.70        0.85           88.38 
75  270  -1.97        0.64           100.80 
80  270  -2.61        0.55           116.78 
85  270  -2.54        0.56           129.32 
90  270  -2.40        0.58           133.80 
95  270  -2.54        0.56           129.39 
100  270  -2.61        0.55           116.91 
105  270  -1.97        0.64           100.97 
110  270  -0.71        0.85           88.57 
115  270  0.52        1.13           82.38 
120  270  1.35        1.36           81.47 
125  270  1.73        1.49           84.47 
130  270  1.75        1.50           90.36 
135  270  1.54        1.43           98.19 
140  270  1.20        1.32           106.94 
145  270  0.73        1.18           115.62 
150  270  0.09        1.02           123.54 
155  270  -0.84        0.82           130.28 
160  270  -2.20        0.60           135.75 
165  270  -4.24        0.38           140.01 
170  270  -7.42        0.18           143.10 
175  270  -13.19        0.05           145.23 
180  270  -46.49        0.00           177.27 
0  275  -46.49        0.00           2.73 
5  275  -13.49        0.04           143.67 
10  275  -7.57        0.17           142.30 
15  275  -4.34        0.37           139.43 
20  275  -2.28        0.59           135.28 
25  275  -0.90        0.81           129.85 
30  275  0.05        1.01           123.13 
35  275  0.70        1.17           115.23 
40  275  1.17        1.31           106.57 
45  275  1.53        1.42           97.84 
50  275  1.75        1.50           90.04 
55  275  1.74        1.49           84.19 
60  275  1.36        1.37           81.22 
65  275  0.53        1.13           82.17 
70  275  -0.70        0.85           88.38 
75  275  -1.97        0.64           100.80 
80  275  -2.61        0.55           116.78 
85  275  -2.54        0.56           129.32 
90  275  -2.40        0.58           133.80 
95  275  -2.54        0.56           129.39 
100  275  -2.61        0.55           116.91 
105  275  -1.97        0.64           100.97 
110  275  -0.71        0.85           88.57 
115  275  0.52        1.13           82.38 
120  275  1.35        1.36           81.47 
125  275  1.73        1.49           84.47 
130  275  1.75        1.50           90.36 
135  275  1.54        1.43           98.19 
140  275  1.20        1.32           106.94 
145  275  0.73        1.18           115.62 
150  275  0.09        1.02           123.54 
155  275  -0.84        0.82           130.28 
160  275  -2.20        0.60           135.75 
165  275  -4.24        0.38           140.01 
170  275  -7.42        0.18           143.10 
175  275  -13.19        0.05           145.23 
180  275  -46.49        0.00           177.27 
0  280  -46.49        0.00           2.73 
5  280  -13.49        0.04           143.67 
10  280  -7.57        0.17           142.30 
15  280  -4.34        0.37           139.43 
20  280  -2.28        0.59           135.28 
25  280  -0.90        0.81           129.85 
30  280  0.05        1.01           123.13 
35  280  0.70        1.17           115.23 
40  280  1.17        1.31           106.57 
45  280  1.53        1.42           97.84 
50  280  1.75        1.50           90.04 
55  280  1.74        1.49           84.19 
60  280  1.36        1.37           81.22 
65  280  0.53        1.13           82.17 
70  280  -0.70        0.85           88.38 
75  280  -1.97        0.64           100.80 
80  280  -2.61        0.55           116.78 
85  280  -2.54        0.56           129.32 
90  280  -2.40        0.58           133.80 
95  280  -2.54        0.56           129.39 
100  280  -2.61        0.55           116.91 
105  280  -1.97        0.64           100.97 
110  280  -0.71        0.85           88.57 
115  280  0.52        1.13           82.38 
120  280  1.35        1.36           81.47 
125  280  1.73        1.49           84.47 
130  280  1.75        1.50           90.36 
135  280  1.54        1.43           98.19 
140  280  1.20        1.32           106.94 
145  280  0.73        1.18           115.62 
150  280  0.09        1.02           123.54 
155  280  -0.84        0.82           130.28 
160  280  -2.20        0.60           135.75 
165  280  -4.24        0.38           140.01 
170  280  -7.42        0.18           143.10 
175  280  -13.19        0.05           145.23 
180  280  -46.49        0.00           177.27 
0  285  -46.49        0.00           2.73 
5  285  -13.49        0.04           143.67 
10  285  -7.57        0.17           142.30 
15  285  -4.34        0.37           139.43 
20  285  -2.28        0.59           135.28 
25  285  -0.90        0.81           129.85 
30  285  0.05        1.01           123.13 
35  285  0.70        1.17           115.23 
40  285  1.17        1.31           106.57 
45  285  1.53        1.42           97.84 
50  285  1.75        1.50           90.04 
55  285  1.74        1.49           84.19 
60  285  1.36        1.37           81.22 
65  285  0.53        1.13           82.17 
70  285  -0.70        0.85           88.38 
75  285  -1.97        0.64           100.80 
80  285  -2.61        0.55           116.78 
85  285  -2.54        0.56           129.32 
90  285  -2.40        0.58           133.80 
95  285  -2.54        0.56           129.39 
100  285  -2.61        0.55           116.91 
105  285  -1.97        0.64           100.97 
110  285  -0.71        0.85           88.57 
115  285  0.52        1.13           82.38 
120  285  1.35        1.36           81.47 
125  285  1.73        1.49           84.47 
130  285  1.75        1.50           90.36 
135  285  1.54        1.43           98.19 
140  285  1.20        1.32           106.94 
145  285  0.73        1.18           115.62 
150  285  0.09        1.02           123.54 
155  285  -0.84        0.82           130.28 
160  285  -2.20        0.60           135.75 
165  285  -4.24        0.38           140.01 
170  285  -7.42        0.18           143.10 
175  285  -13.19        0.05           145.23 
180  285  -46.49        0.00           177.27 
0  290  -46.49        0.00           2.73 
5  290  -13.49        0.04           143.67 
10  290  -7.57        0.17           142.30 
15  290  -4.34        0.37           139.43 
20  290  -2.28        0.59           135.28 
25  290  -0.90        0.81           129.85 
30  290  0.05        1.01           123.13 
35  290  0.70        1.17           115.23 
40  290  1.17        1.31           106.57 
45  290  1.53        1.42           97.84 
50  290  1.75        1.50           90.04 
55  290  1.74        1.49           84.19 
60  290  1.36        1.37           81.22 
65  290  0.53        1.13           82.17 
70  290  -0.70        0.85           88.38 
75  290  -1.97        0.64           100.80 
80  290  -2.61        0.55           116.78 
85  290  -2.54        0.56           129.32 
90  290  -2.40        0.58           133.80 
95  290  -2.54        0.56           129.39 
100  290  -2.61        0.55           116.91 
105  290  -1.97        0.64           100.97 
110  290  -0.71        0.85           88.57 
115  290  0.52        1.13           82.38 
120  290  1.35        1.36           81.47 
125  290  1.73        1.49           84.47 
130  290  1.75        1.50           90.36 
135  290  1.54        1.43           98.19 
140  290  1.20        1.32           106.94 
145  290  0.73        1.18           115.62 
150  290  0.09        1.02           123.54 
155  290  -0.84        0.82           130.28 
160  290  -2.20        0.60           135.75 
165  290  -4.24        0.38           140.01 
170  290  -7.42        0.18           143.10 
175  290  -13.19        0.05           145.23 
180  290  -46.49        0.00           177.27 
0  295  -46.49        0.00           2.73 
5  295  -13.49        0.04           143.67 
10  295  -7.57        0.17           142.30 
15  295  -4.34        0.37           139.43 
20  295  -2.28        0.59           135.28 
25  295  -0.90        0.81           129.85 
30  295  0.05        1.01           123.13 
35  295  0.70        1.17           115.23 
40  295  1.17        1.31           106.57 
45  295  1.53        1.42           97.84 
50  295  1.75        1.50           90.04 
55  295  1.74        1.49           84.19 
60  295  1.36        1.37           81.22 
65  295  0.53        1.13           82.17 
70  295  -0.70        0.85           88.38 
75  295  -1.97        0.64           100.80 
80  295  -2.61        0.55           116.78 
85  295  -2.54        0.56           129.32 
90  295  -2.40        0.58           133.80 
95  295  -2.54        0.56           129.39 
100  295  -2.61        0.55           116.91 
105  295  -1.97        0.64           100.97 
110  295  -0.71        0.85           88.57 
115  295  0.52        1.13           82.38 
120  295  1.35        1.36           81.47 
125  295  1.73        1.49           84.47 
130  295  1.75        1.50           90.36 
135  295  1.54        1.43           98.19 
140  295  1.20        1.32           106.94 
145  295  0.73        1.18           115.62 
150  295  0.09        1.02           123.54 
155  295  -0.84        0.82           130.28 
160  295  -2.20        0.60           135.75 
165  295  -4.24        0.38           140.01 
170  295  -7.42        0.18           143.10 
175  295  -13.19        0.05           145.23 
180  295  -46.49        0.00           177.27 
0  300  -46.49        0.00           2.73 
5  300  -13.49        0.04           143.67 
10  300  -7.57        0.17           142.30 
15  300  -4.34        0.37           139.43 
20  300  -2.28        0.59           135.28 
25  300  -0.90        0.81           129.85 
30  300  0.05        1.01           123.13 
35  300  0.70        1.17           115.23 
40  300  1.17        1.31           106.57 
45  300  1.53        1.42           97.84 
50  300  1.75        1.50           90.04 
55  300  1.74        1.49           84.19 
60  300  1.36        1.37           81.22 
65  300  0.53        1.13           82.17 
70  300  -0.70        0.85           88.38 
75  300  -1.97        0.64           100.80 
80  300  -2.61        0.55           116.78 
85  300  -2.54        0.56           129.32 
90  300  -2.40        0.58           133.80 
95  300  -2.54        0.56           129.39 
100  300  -2.61        0.55           116.91 
105  300  -1.97        0.64           100.97 
110  300  -0.71        0.85           88.57 
115  300  0.52        1.13           82.38 
120  300  1.35        1.36           81.47 
125  300  1.73        1.49           84.47 
130  300  1.75        1.50           90.36 
135  300  1.54        1.43           98.19 
140  300  1.20        1.32           106.94 
145  300  0.73        1.18           115.62 
150  300  0.09        1.02           123.54 
155  300  -0.84        0.82           130.28 
160  300  -2.20        0.60           135.75 
165  300  -4.24        0.38           140.01 
170  300  -7.42        0.18           143.10 
175  300  -13.19        0.05           145.23 
180  300  -46.49        0.00           177.27 
0  305  -46.49        0.00           2.73 
5  305  -13.49        0.04           143.67 
10  305  -7.57        0.17           142.30 
15  305  -4.34        0.37           139.43 
20  305  -2.28        0.59           135.28 
25  305  -0.90        0.81           129.85 
30  305  0.05        1.01           123.13 
35  305  0.70        1.17           115.23 
40  305  1.17        1.31           106.57 
45  305  1.53        1.42           97.84 
50  305  1.75        1.50           90.04 
55  305  1.74        1.49           84.19 
60  305  1.36        1.37           81.22 
65  305  0.53        1.13           82.17 
70  305  -0.70        0.85           88.38 
75  305  -1.97        0.64           100.80 
80  305  -2.61        0.55           116.78 
85  305  -2.54        0.56           129.32 
90  305  -2.40        0.58           133.80 
95  305  -2.54        0.56           129.39 
100  305  -2.61        0.55           116.91 
105  305  -1.97        0.64           100.97 
110  305  -0.71        0.85           88.57 
115  305  0.52        1.13           82.38 
120  305  1.35        1.36           81.47 
125  305  1.73        1.49           84.47 
130  305  1.75        1.50           90.36 
135  305  1.54        1.43           98.19 
140  305  1.20        1.32           106.94 
145  305  0.73        1.18           115.62 
150  305  0.09        1.02           123.54 
155  305  -0.84        0.82           130.28 
160  305  -2.20        0.60           135.75 
165  305  -4.24        0.38           140.01 
170  305  -7.42        0.18           143.10 
175  305  -13.19        0.05           145.23 
180  305  -46.49        0.00           177.27 
0  310  -46.49        0.00           2.73 
5  310  -13.49        0.04           143.67 
10  310  -7.57        0.17           142.30 
15  310  -4.34        0.37           139.43 
20  310  -2.28        0.59           135.28 
25  310  -0.90        0.81           129.85 
30  310  0.05        1.01           123.13 
35  310  0.70        1.17           115.23 
40  310  1.17        1.31           106.57 
45  310  1.53        1.42           97.84 
50  310  1.75        1.50           90.04 
55  310  1.74        1.49           84.19 
60  310  1.36        1.37           81.22 
65  310  0.53        1.13           82.17 
70  310  -0.70        0.85           88.38 
75  310  -1.97        0.64           100.80 
80  310  -2.61        0.55           116.78 
85  310  -2.54        0.56           129.32 
90  310  -2.40        0.58           133.80 
95  310  -2.54        0.56           129.39 
100  310  -2.61        0.55           116.91 
105  310  -1.97        0.64           100.97 
110  310  -0.71        0.85           88.57 
115  310  0.52        1.13           82.38 
120  310  1.35        1.36           81.47 
125  310  1.73        1.49           84.47 
130  310  1.75        1.50           90.36 
135  310  1.54        1.43           98.19 
140  310  1.20        1.32           106.94 
145  310  0.73        1.18           115.62 
150  310  0.09        1.02           123.54 
155  310  -0.84        0.82           130.28 
160  310  -2.20        0.60           135.75 
165  310  -4.24        0.38           140.01 
170  310  -7.42        0.18           143.10 
175  310  -13.19        0.05           145.23 
180  310  -46.49        0.00           177.27 
0  315  -46.49        0.00           2.73 
5  315  -13.49        0.04           143.67 
10  315  -7.57        0.17           142.30 
15  315  -4.34        0.37           139.43 
20  315  -2.28        0.59           135.28 
25  315  -0.90        0.81           129.85 
30  315  0.05        1.01           123.13 
35  315  0.70        1.17           115.23 
40  315  1.17        1.31           106.57 
45  315  1.53        1.42           97.84 
50  315  1.75        1.50           90.04 
55  315  1.74        1.49           84.19 
60  315  1.36        1.37           81.22 
65  315  0.53        1.13           82.17 
70  315  -0.70        0.85           88.38 
75  315  -1.97        0.64           100.80 
80  315  -2.61        0.55           116.78 
85  315  -2.54        0.56           129.32 
90  315  -2.40        0.58           133.80 
95  315  -2.54        0.56           129.39 
100  315  -2.61        0.55           116.91 
105  315  -1.97        0.64           100.97 
110  315  -0.71        0.85           88.57 
115  315  0.52        1.13           82.38 
120  315  1.35        1.36           81.47 
125  315  1.73        1.49           84.47 
130  315  1.75        1.50           90.36 
135  315  1.54        1.43           98.19 
140  315  1.20        1.32           106.94 
145  315  0.73        1.18           115.62 
150  315  0.09        1.02           123.54 
155  315  -0.84        0.82           130.28 
160  315  -2.20        0.60           135.75 
165  315  -4.24        0.38           140.01 
170  315  -7.42        0.18           143.10 
175  315  -13.19        0.05           145.23 
180  315  -46.49        0.00           177.27 
0  320  -46.49        0.00           2.73 
5  320  -13.49        0.04           143.67 
10  320  -7.57        0.17           142.30 
15  320  -4.34        0.37           139.43 
20  320  -2.28        0.59           135.28 
25  320  -0.90        0.81           129.85 
30  320  0.05        1.01           123.13 
35  320  0.70        1.17           115.23 
40  320  1.17        1.31           106.57 
45  320  1.53        1.42           97.84 
