freq : 500.00 MHz
SWR : 3.52
 Theta     Phi     Gain(dB)     Gain     Phase(deg) 
55  210  1.03        1.27           124.32 
60  210  0.33        1.08           132.17 
65  210  -0.46        0.90           142.34 
70  210  -1.14        0.77           154.55 
75  210  -1.48        0.71           167.32 
80  210  -1.47        0.71           178.11 
85  210  -1.32        0.74           174.92 
90  210  -1.24        0.75           172.58 
95  210  -1.32        0.74           174.92 
100  210  -1.46        0.71           178.11 
105  210  -1.47        0.71           167.32 
110  210  -1.13        0.77           154.58 
115  210  -0.45        0.90           142.38 
120  210  0.34        1.08           132.23 
125  210  1.04        1.27           124.38 
130  210  1.51        1.42           118.40 
135  210  1.68        1.47           113.79 
140  210  1.54        1.43           110.17 
145  210  1.08        1.28           107.23 
150  210  0.27        1.06           104.83 
155  210  -0.91        0.81           102.87 
160  210  -2.55        0.56           101.25 
165  210  -4.85        0.33           -99.97 
170  210  -8.24        0.15           -99.07 
175  210  -14.18        0.04           -98.65 
180  210  -58.77        0.00           177.01 
0  215  -58.77        0.00           2.99 
5  215  -14.20        0.04           -97.99 
10  215  -8.25        0.15           -98.74 
15  215  -4.85        0.33           -99.75 
20  215  -2.56        0.55           101.09 
25  215  -0.91        0.81           102.74 
30  215  0.27        1.06           104.72 
35  215  1.07        1.28           107.13 
40  215  1.53        1.42           110.08 
45  215  1.67        1.47           113.71 
50  215  1.50        1.41           118.32 
55  215  1.03        1.27           124.32 
60  215  0.33        1.08           132.17 
65  215  -0.46        0.90           142.34 
70  215  -1.14        0.77           154.55 
75  215  -1.48        0.71           167.32 
80  215  -1.47        0.71           178.11 
85  215  -1.32        0.74           174.92 
90  215  -1.24        0.75           172.58 
95  215  -1.32        0.74           174.92 
100  215  -1.46        0.71           178.11 
105  215  -1.47        0.71           167.32 
110  215  -1.13        0.77           154.58 
115  215  -0.45        0.90           142.38 
120  215  0.34        1.08           132.23 
125  215  1.04        1.27           124.38 
130  215  1.51        1.42           118.40 
135  215  1.68        1.47           113.79 
140  215  1.54        1.43           110.17 
145  215  1.08        1.28           107.23 
150  215  0.27        1.06           104.83 
155  215  -0.91        0.81           102.87 
160  215  -2.55        0.56           101.25 
165  215  -4.85        0.33           -99.97 
170  215  -8.24        0.15           -99.07 
175  215  -14.18        0.04           -98.65 
180  215  -58.77        0.00           177.01 
0  220  -58.77        0.00           2.99 
5  220  -14.20        0.04           -97.99 
10  220  -8.25        0.15           -98.74 
15  220  -4.85        0.33           -99.75 
20  220  -2.56        0.55           101.09 
25  220  -0.91        0.81           102.74 
30  220  0.27        1.06           104.72 
35  220  1.07        1.28           107.13 
40  220  1.53        1.42           110.08 
45  220  1.67        1.47           113.71 
50  220  1.50        1.41           118.32 
55  220  1.03        1.27           124.32 
60  220  0.33        1.08           132.17 
65  220  -0.46        0.90           142.34 
70  220  -1.14        0.77           154.55 
75  220  -1.48        0.71           167.32 
80  220  -1.47        0.71           178.11 
85  220  -1.32        0.74           174.92 
90  220  -1.24        0.75           172.58 
95  220  -1.32        0.74           174.92 
100  220  -1.46        0.71           178.11 
105  220  -1.47        0.71           167.32 
110  220  -1.13        0.77           154.58 
115  220  -0.45        0.90           142.38 
120  220  0.34        1.08           132.23 
125  220  1.04        1.27           124.38 
130  220  1.51        1.42           118.40 
135  220  1.68        1.47           113.79 
140  220  1.54        1.43           110.17 
145  220  1.08        1.28           107.23 
150  220  0.27        1.06           104.83 
155  220  -0.91        0.81           102.87 
160  220  -2.55        0.56           101.25 
165  220  -4.85        0.33           -99.97 
170  220  -8.24        0.15           -99.07 
175  220  -14.18        0.04           -98.65 
180  220  -58.77        0.00           177.01 
0  225  -58.77        0.00           2.99 
5  225  -14.20        0.04           -97.99 
10  225  -8.25        0.15           -98.74 
15  225  -4.85        0.33           -99.75 
20  225  -2.56        0.55           101.09 
25  225  -0.91        0.81           102.74 
30  225  0.27        1.06           104.72 
35  225  1.07        1.28           107.13 
40  225  1.53        1.42           110.08 
45  225  1.67        1.47           113.71 
50  225  1.50        1.41           118.32 
55  225  1.03        1.27           124.32 
60  225  0.33        1.08           132.17 
65  225  -0.46        0.90           142.34 
70  225  -1.14        0.77           154.55 
75  225  -1.48        0.71           167.32 
80  225  -1.47        0.71           178.11 
85  225  -1.32        0.74           174.92 
90  225  -1.24        0.75           172.58 
95  225  -1.32        0.74           174.92 
100  225  -1.46        0.71           178.11 
105  225  -1.47        0.71           167.32 
110  225  -1.13        0.77           154.58 
115  225  -0.45        0.90           142.38 
120  225  0.34        1.08           132.23 
125  225  1.04        1.27           124.38 
130  225  1.51        1.42           118.40 
135  225  1.68        1.47           113.79 
140  225  1.54        1.43           110.17 
145  225  1.08        1.28           107.23 
150  225  0.27        1.06           104.83 
155  225  -0.91        0.81           102.87 
160  225  -2.55        0.56           101.25 
165  225  -4.85        0.33           -99.97 
170  225  -8.24        0.15           -99.07 
175  225  -14.18        0.04           -98.65 
180  225  -58.77        0.00           177.01 
0  230  -58.77        0.00           2.99 
5  230  -14.20        0.04           -97.99 
10  230  -8.25        0.15           -98.74 
15  230  -4.85        0.33           -99.75 
20  230  -2.56        0.55           101.09 
25  230  -0.91        0.81           102.74 
30  230  0.27        1.06           104.72 
35  230  1.07        1.28           107.13 
40  230  1.53        1.42           110.08 
45  230  1.67        1.47           113.71 
50  230  1.50        1.41           118.32 
55  230  1.03        1.27           124.32 
60  230  0.33        1.08           132.17 
65  230  -0.46        0.90           142.34 
70  230  -1.14        0.77           154.55 
75  230  -1.48        0.71           167.32 
80  230  -1.47        0.71           178.11 
85  230  -1.32        0.74           174.92 
90  230  -1.24        0.75           172.58 
95  230  -1.32        0.74           174.92 
100  230  -1.46        0.71           178.11 
105  230  -1.47        0.71           167.32 
110  230  -1.13        0.77           154.58 
115  230  -0.45        0.90           142.38 
120  230  0.34        1.08           132.23 
125  230  1.04        1.27           124.38 
130  230  1.51        1.42           118.40 
135  230  1.68        1.47           113.79 
140  230  1.54        1.43           110.17 
145  230  1.08        1.28           107.23 
150  230  0.27        1.06           104.83 
155  230  -0.91        0.81           102.87 
160  230  -2.55        0.56           101.25 
165  230  -4.85        0.33           -99.97 
170  230  -8.24        0.15           -99.07 
175  230  -14.18        0.04           -98.65 
180  230  -58.77        0.00           177.01 
0  235  -58.77        0.00           2.99 
5  235  -14.20        0.04           -97.99 
10  235  -8.25        0.15           -98.74 
15  235  -4.85        0.33           -99.75 
20  235  -2.56        0.55           101.09 
25  235  -0.91        0.81           102.74 
30  235  0.27        1.06           104.72 
35  235  1.07        1.28           107.13 
40  235  1.53        1.42           110.08 
45  235  1.67        1.47           113.71 
50  235  1.50        1.41           118.32 
55  235  1.03        1.27           124.32 
60  235  0.33        1.08           132.17 
65  235  -0.46        0.90           142.34 
70  235  -1.14        0.77           154.55 
75  235  -1.48        0.71           167.32 
80  235  -1.47        0.71           178.11 
85  235  -1.32        0.74           174.92 
90  235  -1.24        0.75           172.58 
95  235  -1.32        0.74           174.92 
100  235  -1.46        0.71           178.11 
105  235  -1.47        0.71           167.32 
110  235  -1.13        0.77           154.58 
115  235  -0.45        0.90           142.38 
120  235  0.34        1.08           132.23 
125  235  1.04        1.27           124.38 
130  235  1.51        1.42           118.40 
135  235  1.68        1.47           113.79 
140  235  1.54        1.43           110.17 
145  235  1.08        1.28           107.23 
150  235  0.27        1.06           104.83 
155  235  -0.91        0.81           102.87 
160  235  -2.55        0.56           101.25 
165  235  -4.85        0.33           -99.97 
170  235  -8.24        0.15           -99.07 
175  235  -14.18        0.04           -98.65 
180  235  -58.77        0.00           177.01 
0  240  -58.77        0.00           2.99 
5  240  -14.20        0.04           -97.99 
10  240  -8.25        0.15           -98.74 
15  240  -4.85        0.33           -99.75 
20  240  -2.56        0.55           101.09 
25  240  -0.91        0.81           102.74 
30  240  0.27        1.06           104.72 
35  240  1.07        1.28           107.13 
40  240  1.53        1.42           110.08 
45  240  1.67        1.47           113.71 
50  240  1.50        1.41           118.32 
55  240  1.03        1.27           124.32 
60  240  0.33        1.08           132.17 
65  240  -0.46        0.90           142.34 
70  240  -1.14        0.77           154.55 
75  240  -1.48        0.71           167.32 
80  240  -1.47        0.71           178.11 
85  240  -1.32        0.74           174.92 
90  240  -1.24        0.75           172.58 
95  240  -1.32        0.74           174.92 
100  240  -1.46        0.71           178.11 
105  240  -1.47        0.71           167.32 
110  240  -1.13        0.77           154.58 
115  240  -0.45        0.90           142.38 
120  240  0.34        1.08           132.23 
125  240  1.04        1.27           124.38 
130  240  1.51        1.42           118.40 
135  240  1.68        1.47           113.79 
140  240  1.54        1.43           110.17 
145  240  1.08        1.28           107.23 
150  240  0.27        1.06           104.83 
155  240  -0.91        0.81           102.87 
160  240  -2.55        0.56           101.25 
165  240  -4.85        0.33           -99.97 
170  240  -8.24        0.15           -99.07 
175  240  -14.18        0.04           -98.65 
180  240  -58.77        0.00           177.01 
0  245  -58.77        0.00           2.99 
5  245  -14.20        0.04           -97.99 
10  245  -8.25        0.15           -98.74 
15  245  -4.85        0.33           -99.75 
20  245  -2.56        0.55           101.09 
25  245  -0.91        0.81           102.74 
30  245  0.27        1.06           104.72 
35  245  1.07        1.28           107.13 
40  245  1.53        1.42           110.08 
45  245  1.67        1.47           113.71 
50  245  1.50        1.41           118.32 
55  245  1.03        1.27           124.32 
60  245  0.33        1.08           132.17 
65  245  -0.46        0.90           142.34 
70  245  -1.14        0.77           154.55 
75  245  -1.48        0.71           167.32 
80  245  -1.47        0.71           178.11 
85  245  -1.32        0.74           174.92 
90  245  -1.24        0.75           172.58 
95  245  -1.32        0.74           174.92 
100  245  -1.46        0.71           178.11 
105  245  -1.47        0.71           167.32 
110  245  -1.13        0.77           154.58 
115  245  -0.45        0.90           142.38 
120  245  0.34        1.08           132.23 
125  245  1.04        1.27           124.38 
130  245  1.51        1.42           118.40 
135  245  1.68        1.47           113.79 
140  245  1.54        1.43           110.17 
145  245  1.08        1.28           107.23 
150  245  0.27        1.06           104.83 
155  245  -0.91        0.81           102.87 
160  245  -2.55        0.56           101.25 
165  245  -4.85        0.33           -99.97 
170  245  -8.24        0.15           -99.07 
175  245  -14.18        0.04           -98.65 
180  245  -58.77        0.00           177.01 
0  250  -58.77        0.00           2.99 
5  250  -14.20        0.04           -97.99 
10  250  -8.25        0.15           -98.74 
15  250  -4.85        0.33           -99.75 
20  250  -2.56        0.55           101.09 
25  250  -0.91        0.81           102.74 
30  250  0.27        1.06           104.72 
35  250  1.07        1.28           107.13 
40  250  1.53        1.42           110.08 
45  250  1.67        1.47           113.71 
50  250  1.50        1.41           118.32 
55  250  1.03        1.27           124.32 
60  250  0.33        1.08           132.17 
65  250  -0.46        0.90           142.34 
70  250  -1.14        0.77           154.55 
75  250  -1.48        0.71           167.32 
80  250  -1.47        0.71           178.11 
85  250  -1.32        0.74           174.92 
90  250  -1.24        0.75           172.58 
95  250  -1.32        0.74           174.92 
100  250  -1.46        0.71           178.11 
105  250  -1.47        0.71           167.32 
110  250  -1.13        0.77           154.58 
115  250  -0.45        0.90           142.38 
120  250  0.34        1.08           132.23 
125  250  1.04        1.27           124.38 
130  250  1.51        1.42           118.40 
135  250  1.68        1.47           113.79 
140  250  1.54        1.43           110.17 
145  250  1.08        1.28           107.23 
150  250  0.27        1.06           104.83 
155  250  -0.91        0.81           102.87 
160  250  -2.55        0.56           101.25 
165  250  -4.85        0.33           -99.97 
170  250  -8.24        0.15           -99.07 
175  250  -14.18        0.04           -98.65 
180  250  -58.77        0.00           177.01 
0  255  -58.77        0.00           2.99 
5  255  -14.20        0.04           -97.99 
10  255  -8.25        0.15           -98.74 
15  255  -4.85        0.33           -99.75 
20  255  -2.56        0.55           101.09 
25  255  -0.91        0.81           102.74 
30  255  0.27        1.06           104.72 
35  255  1.07        1.28           107.13 
40  255  1.53        1.42           110.08 
45  255  1.67        1.47           113.71 
50  255  1.50        1.41           118.32 
55  255  1.03        1.27           124.32 
60  255  0.33        1.08           132.17 
65  255  -0.46        0.90           142.34 
70  255  -1.14        0.77           154.55 
75  255  -1.48        0.71           167.32 
80  255  -1.47        0.71           178.11 
85  255  -1.32        0.74           174.92 
90  255  -1.24        0.75           172.58 
95  255  -1.32        0.74           174.92 
100  255  -1.46        0.71           178.11 
105  255  -1.47        0.71           167.32 
110  255  -1.13        0.77           154.58 
115  255  -0.45        0.90           142.38 
120  255  0.34        1.08           132.23 
125  255  1.04        1.27           124.38 
130  255  1.51        1.42           118.40 
135  255  1.68        1.47           113.79 
140  255  1.54        1.43           110.17 
145  255  1.08        1.28           107.23 
150  255  0.27        1.06           104.83 
155  255  -0.91        0.81           102.87 
160  255  -2.55        0.56           101.25 
165  255  -4.85        0.33           -99.97 
170  255  -8.24        0.15           -99.07 
175  255  -14.18        0.04           -98.65 
180  255  -58.77        0.00           177.01 
0  260  -58.77        0.00           2.99 
5  260  -14.20        0.04           -97.99 
10  260  -8.25        0.15           -98.74 
15  260  -4.85        0.33           -99.75 
20  260  -2.56        0.55           101.09 
25  260  -0.91        0.81           102.74 
30  260  0.27        1.06           104.72 
35  260  1.07        1.28           107.13 
40  260  1.53        1.42           110.08 
45  260  1.67        1.47           113.71 
50  260  1.50        1.41           118.32 
55  260  1.03        1.27           124.32 
60  260  0.33        1.08           132.17 
65  260  -0.46        0.90           142.34 
70  260  -1.14        0.77           154.55 
75  260  -1.48        0.71           167.32 
80  260  -1.47        0.71           178.11 
85  260  -1.32        0.74           174.92 
90  260  -1.24        0.75           172.58 
95  260  -1.32        0.74           174.92 
100  260  -1.46        0.71           178.11 
105  260  -1.47        0.71           167.32 
110  260  -1.13        0.77           154.58 
115  260  -0.45        0.90           142.38 
120  260  0.34        1.08           132.23 
125  260  1.04        1.27           124.38 
130  260  1.51        1.42           118.40 
135  260  1.68        1.47           113.79 
140  260  1.54        1.43           110.17 
145  260  1.08        1.28           107.23 
150  260  0.27        1.06           104.83 
155  260  -0.91        0.81           102.87 
160  260  -2.55        0.56           101.25 
165  260  -4.85        0.33           -99.97 
170  260  -8.24        0.15           -99.07 
175  260  -14.18        0.04           -98.65 
180  260  -58.77        0.00           177.01 
0  265  -58.77        0.00           2.99 
5  265  -14.20        0.04           -97.99 
10  265  -8.25        0.15           -98.74 
15  265  -4.85        0.33           -99.75 
20  265  -2.56        0.55           101.09 
25  265  -0.91        0.81           102.74 
30  265  0.27        1.06           104.72 
35  265  1.07        1.28           107.13 
40  265  1.53        1.42           110.08 
45  265  1.67        1.47           113.71 
50  265  1.50        1.41           118.32 
55  265  1.03        1.27           124.32 
60  265  0.33        1.08           132.17 
65  265  -0.46        0.90           142.34 
70  265  -1.14        0.77           154.55 
75  265  -1.48        0.71           167.32 
80  265  -1.47        0.71           178.11 
85  265  -1.32        0.74           174.92 
90  265  -1.24        0.75           172.58 
95  265  -1.32        0.74           174.92 
100  265  -1.46        0.71           178.11 
105  265  -1.47        0.71           167.32 
110  265  -1.13        0.77           154.58 
115  265  -0.45        0.90           142.38 
120  265  0.34        1.08           132.23 
125  265  1.04        1.27           124.38 
130  265  1.51        1.42           118.40 
135  265  1.68        1.47           113.79 
140  265  1.54        1.43           110.17 
145  265  1.08        1.28           107.23 
150  265  0.27        1.06           104.83 
155  265  -0.91        0.81           102.87 
160  265  -2.55        0.56           101.25 
165  265  -4.85        0.33           -99.97 
170  265  -8.24        0.15           -99.07 
175  265  -14.18        0.04           -98.65 
180  265  -58.77        0.00           177.01 
0  270  -58.77        0.00           2.99 
5  270  -14.20        0.04           -97.99 
10  270  -8.25        0.15           -98.74 
15  270  -4.85        0.33           -99.75 
20  270  -2.56        0.55           101.09 
25  270  -0.91        0.81           102.74 
30  270  0.27        1.06           104.72 
35  270  1.07        1.28           107.13 
40  270  1.53        1.42           110.08 
45  270  1.67        1.47           113.71 
50  270  1.50        1.41           118.32 
55  270  1.03        1.27           124.32 
60  270  0.33        1.08           132.17 
65  270  -0.46        0.90           142.34 
70  270  -1.14        0.77           154.55 
75  270  -1.48        0.71           167.32 
80  270  -1.47        0.71           178.11 
85  270  -1.32        0.74           174.92 
90  270  -1.24        0.75           172.58 
95  270  -1.32        0.74           174.92 
100  270  -1.46        0.71           178.11 
105  270  -1.47        0.71           167.32 
110  270  -1.13        0.77           154.58 
115  270  -0.45        0.90           142.38 
120  270  0.34        1.08           132.23 
125  270  1.04        1.27           124.38 
130  270  1.51        1.42           118.40 
135  270  1.68        1.47           113.79 
140  270  1.54        1.43           110.17 
145  270  1.08        1.28           107.23 
150  270  0.27        1.06           104.83 
155  270  -0.91        0.81           102.87 
160  270  -2.55        0.56           101.25 
165  270  -4.85        0.33           -99.97 
170  270  -8.24        0.15           -99.07 
175  270  -14.18        0.04           -98.65 
180  270  -58.77        0.00           177.01 
0  275  -58.77        0.00           2.99 
5  275  -14.20        0.04           -97.99 
10  275  -8.25        0.15           -98.74 
15  275  -4.85        0.33           -99.75 
20  275  -2.56        0.55           101.09 
25  275  -0.91        0.81           102.74 
30  275  0.27        1.06           104.72 
35  275  1.07        1.28           107.13 
40  275  1.53        1.42           110.08 
45  275  1.67        1.47           113.71 
50  275  1.50        1.41           118.32 
55  275  1.03        1.27           124.32 
60  275  0.33        1.08           132.17 
65  275  -0.46        0.90           142.34 
70  275  -1.14        0.77           154.55 
75  275  -1.48        0.71           167.32 
80  275  -1.47        0.71           178.11 
85  275  -1.32        0.74           174.92 
90  275  -1.24        0.75           172.58 
95  275  -1.32        0.74           174.92 
100  275  -1.46        0.71           178.11 
105  275  -1.47        0.71           167.32 
110  275  -1.13        0.77           154.58 
115  275  -0.45        0.90           142.38 
120  275  0.34        1.08           132.23 
125  275  1.04        1.27           124.38 
130  275  1.51        1.42           118.40 
135  275  1.68        1.47           113.79 
140  275  1.54        1.43           110.17 
145  275  1.08        1.28           107.23 
150  275  0.27        1.06           104.83 
155  275  -0.91        0.81           102.87 
160  275  -2.55        0.56           101.25 
165  275  -4.85        0.33           -99.97 
170  275  -8.24        0.15           -99.07 
175  275  -14.18        0.04           -98.65 
180  275  -58.77        0.00           177.01 
0  280  -58.77        0.00           2.99 
5  280  -14.20        0.04           -97.99 
10  280  -8.25        0.15           -98.74 
15  280  -4.85        0.33           -99.75 
20  280  -2.56        0.55           101.09 
25  280  -0.91        0.81           102.74 
30  280  0.27        1.06           104.72 
35  280  1.07        1.28           107.13 
40  280  1.53        1.42           110.08 
45  280  1.67        1.47           113.71 
50  280  1.50        1.41           118.32 
55  280  1.03        1.27           124.32 
60  280  0.33        1.08           132.17 
65  280  -0.46        0.90           142.34 
70  280  -1.14        0.77           154.55 
75  280  -1.48        0.71           167.32 
80  280  -1.47        0.71           178.11 
85  280  -1.32        0.74           174.92 
90  280  -1.24        0.75           172.58 
95  280  -1.32        0.74           174.92 
100  280  -1.46        0.71           178.11 
105  280  -1.47        0.71           167.32 
110  280  -1.13        0.77           154.58 
115  280  -0.45        0.90           142.38 
120  280  0.34        1.08           132.23 
125  280  1.04        1.27           124.38 
130  280  1.51        1.42           118.40 
135  280  1.68        1.47           113.79 
140  280  1.54        1.43           110.17 
145  280  1.08        1.28           107.23 
150  280  0.27        1.06           104.83 
155  280  -0.91        0.81           102.87 
160  280  -2.55        0.56           101.25 
165  280  -4.85        0.33           -99.97 
170  280  -8.24        0.15           -99.07 
175  280  -14.18        0.04           -98.65 
180  280  -58.77        0.00           177.01 
0  285  -58.77        0.00           2.99 
5  285  -14.20        0.04           -97.99 
10  285  -8.25        0.15           -98.74 
15  285  -4.85        0.33           -99.75 
20  285  -2.56        0.55           101.09 
25  285  -0.91        0.81           102.74 
30  285  0.27        1.06           104.72 
35  285  1.07        1.28           107.13 
40  285  1.53        1.42           110.08 
45  285  1.67        1.47           113.71 
50  285  1.50        1.41           118.32 
55  285  1.03        1.27           124.32 
60  285  0.33        1.08           132.17 
65  285  -0.46        0.90           142.34 
70  285  -1.14        0.77           154.55 
75  285  -1.48        0.71           167.32 
80  285  -1.47        0.71           178.11 
85  285  -1.32        0.74           174.92 
90  285  -1.24        0.75           172.58 
95  285  -1.32        0.74           174.92 
100  285  -1.46        0.71           178.11 
105  285  -1.47        0.71           167.32 
110  285  -1.13        0.77           154.58 
115  285  -0.45        0.90           142.38 
120  285  0.34        1.08           132.23 
125  285  1.04        1.27           124.38 
130  285  1.51        1.42           118.40 
135  285  1.68        1.47           113.79 
140  285  1.54        1.43           110.17 
145  285  1.08        1.28           107.23 
150  285  0.27        1.06           104.83 
155  285  -0.91        0.81           102.87 
160  285  -2.55        0.56           101.25 
165  285  -4.85        0.33           -99.97 
170  285  -8.24        0.15           -99.07 
175  285  -14.18        0.04           -98.65 
180  285  -58.77        0.00           177.01 
0  290  -58.77        0.00           2.99 
5  290  -14.20        0.04           -97.99 
10  290  -8.25        0.15           -98.74 
15  290  -4.85        0.33           -99.75 
20  290  -2.56        0.55           101.09 
25  290  -0.91        0.81           102.74 
30  290  0.27        1.06           104.72 
35  290  1.07        1.28           107.13 
40  290  1.53        1.42           110.08 
45  290  1.67        1.47           113.71 
50  290  1.50        1.41           118.32 
55  290  1.03        1.27           124.32 
60  290  0.33        1.08           132.17 
65  290  -0.46        0.90           142.34 
70  290  -1.14        0.77           154.55 
75  290  -1.48        0.71           167.32 
80  290  -1.47        0.71           178.11 
85  290  -1.32        0.74           174.92 
90  290  -1.24        0.75           172.58 
95  290  -1.32        0.74           174.92 
100  290  -1.46        0.71           178.11 
105  290  -1.47        0.71           167.32 
110  290  -1.13        0.77           154.58 
115  290  -0.45        0.90           142.38 
120  290  0.34        1.08           132.23 
125  290  1.04        1.27           124.38 
130  290  1.51        1.42           118.40 
135  290  1.68        1.47           113.79 
140  290  1.54        1.43           110.17 
145  290  1.08        1.28           107.23 
150  290  0.27        1.06           104.83 
155  290  -0.91        0.81           102.87 
160  290  -2.55        0.56           101.25 
165  290  -4.85        0.33           -99.97 
170  290  -8.24        0.15           -99.07 
175  290  -14.18        0.04           -98.65 
180  290  -58.77        0.00           177.01 
0  295  -58.77        0.00           2.99 
5  295  -14.20        0.04           -97.99 
10  295  -8.25        0.15           -98.74 
15  295  -4.85        0.33           -99.75 
20  295  -2.56        0.55           101.09 
25  295  -0.91        0.81           102.74 
30  295  0.27        1.06           104.72 
35  295  1.07        1.28           107.13 
40  295  1.53        1.42           110.08 
45  295  1.67        1.47           113.71 
50  295  1.50        1.41           118.32 
55  295  1.03        1.27           124.32 
60  295  0.33        1.08           132.17 
65  295  -0.46        0.90           142.34 
70  295  -1.14        0.77           154.55 
75  295  -1.48        0.71           167.32 
80  295  -1.47        0.71           178.11 
85  295  -1.32        0.74           174.92 
90  295  -1.24        0.75           172.58 
95  295  -1.32        0.74           174.92 
100  295  -1.46        0.71           178.11 
105  295  -1.47        0.71           167.32 
110  295  -1.13        0.77           154.58 
115  295  -0.45        0.90           142.38 
120  295  0.34        1.08           132.23 
125  295  1.04        1.27           124.38 
130  295  1.51        1.42           118.40 
135  295  1.68        1.47           113.79 
140  295  1.54        1.43           110.17 
145  295  1.08        1.28           107.23 
150  295  0.27        1.06           104.83 
155  295  -0.91        0.81           102.87 
160  295  -2.55        0.56           101.25 
165  295  -4.85        0.33           -99.97 
170  295  -8.24        0.15           -99.07 
175  295  -14.18        0.04           -98.65 
180  295  -58.77        0.00           177.01 
0  300  -58.77        0.00           2.99 
5  300  -14.20        0.04           -97.99 
10  300  -8.25        0.15           -98.74 
15  300  -4.85        0.33           -99.75 
20  300  -2.56        0.55           101.09 
25  300  -0.91        0.81           102.74 
30  300  0.27        1.06           104.72 
35  300  1.07        1.28           107.13 
40  300  1.53        1.42           110.08 
45  300  1.67        1.47           113.71 
50  300  1.50        1.41           118.32 
55  300  1.03        1.27           124.32 
60  300  0.33        1.08           132.17 
65  300  -0.46        0.90           142.34 
70  300  -1.14        0.77           154.55 
75  300  -1.48        0.71           167.32 
80  300  -1.47        0.71           178.11 
85  300  -1.32        0.74           174.92 
90  300  -1.24        0.75           172.58 
95  300  -1.32        0.74           174.92 
100  300  -1.46        0.71           178.11 
105  300  -1.47        0.71           167.32 
110  300  -1.13        0.77           154.58 
115  300  -0.45        0.90           142.38 
120  300  0.34        1.08           132.23 
125  300  1.04        1.27           124.38 
130  300  1.51        1.42           118.40 
135  300  1.68        1.47           113.79 
140  300  1.54        1.43           110.17 
145  300  1.08        1.28           107.23 
150  300  0.27        1.06           104.83 
155  300  -0.91        0.81           102.87 
160  300  -2.55        0.56           101.25 
165  300  -4.85        0.33           -99.97 
170  300  -8.24        0.15           -99.07 
175  300  -14.18        0.04           -98.65 
180  300  -58.77        0.00           177.01 
0  305  -58.77        0.00           2.99 
5  305  -14.20        0.04           -97.99 
10  305  -8.25        0.15           -98.74 
15  305  -4.85        0.33           -99.75 
20  305  -2.56        0.55           101.09 
25  305  -0.91        0.81           102.74 
30  305  0.27        1.06           104.72 
35  305  1.07        1.28           107.13 
40  305  1.53        1.42           110.08 
45  305  1.67        1.47           113.71 
50  305  1.50        1.41           118.32 
55  305  1.03        1.27           124.32 
60  305  0.33        1.08           132.17 
65  305  -0.46        0.90           142.34 
70  305  -1.14        0.77           154.55 
75  305  -1.48        0.71           167.32 
80  305  -1.47        0.71           178.11 
85  305  -1.32        0.74           174.92 
90  305  -1.24        0.75           172.58 
95  305  -1.32        0.74           174.92 
100  305  -1.46        0.71           178.11 
105  305  -1.47        0.71           167.32 
110  305  -1.13        0.77           154.58 
115  305  -0.45        0.90           142.38 
120  305  0.34        1.08           132.23 
125  305  1.04        1.27           124.38 
130  305  1.51        1.42           118.40 
135  305  1.68        1.47           113.79 
140  305  1.54        1.43           110.17 
145  305  1.08        1.28           107.23 
150  305  0.27        1.06           104.83 
155  305  -0.91        0.81           102.87 
160  305  -2.55        0.56           101.25 
165  305  -4.85        0.33           -99.97 
170  305  -8.24        0.15           -99.07 
175  305  -14.18        0.04           -98.65 
180  305  -58.77        0.00           177.01 
0  310  -58.77        0.00           2.99 
5  310  -14.20        0.04           -97.99 
10  310  -8.25        0.15           -98.74 
15  310  -4.85        0.33           -99.75 
20  310  -2.56        0.55           101.09 
25  310  -0.91        0.81           102.74 
30  310  0.27        1.06           104.72 
35  310  1.07        1.28           107.13 
40  310  1.53        1.42           110.08 
45  310  1.67        1.47           113.71 
50  310  1.50        1.41           118.32 
55  310  1.03        1.27           124.32 
60  310  0.33        1.08           132.17 
65  310  -0.46        0.90           142.34 
70  310  -1.14        0.77           154.55 
75  310  -1.48        0.71           167.32 
80  310  -1.47        0.71           178.11 
85  310  -1.32        0.74           174.92 
90  310  -1.24        0.75           172.58 
95  310  -1.32        0.74           174.92 
100  310  -1.46        0.71           178.11 
105  310  -1.47        0.71           167.32 
110  310  -1.13        0.77           154.58 
115  310  -0.45        0.90           142.38 
120  310  0.34        1.08           132.23 
125  310  1.04        1.27           124.38 
130  310  1.51        1.42           118.40 
135  310  1.68        1.47           113.79 
140  310  1.54        1.43           110.17 
145  310  1.08        1.28           107.23 
150  310  0.27        1.06           104.83 
155  310  -0.91        0.81           102.87 
160  310  -2.55        0.56           101.25 
165  310  -4.85        0.33           -99.97 
170  310  -8.24        0.15           -99.07 
175  310  -14.18        0.04           -98.65 
180  310  -58.77        0.00           177.01 
0  315  -58.77        0.00           2.99 
5  315  -14.20        0.04           -97.99 
10  315  -8.25        0.15           -98.74 
15  315  -4.85        0.33           -99.75 
20  315  -2.56        0.55           101.09 
25  315  -0.91        0.81           102.74 
30  315  0.27        1.06           104.72 
35  315  1.07        1.28           107.13 
40  315  1.53        1.42           110.08 
45  315  1.67        1.47           113.71 
50  315  1.50        1.41           118.32 
55  315  1.03        1.27           124.32 
60  315  0.33        1.08           132.17 
65  315  -0.46        0.90           142.34 
70  315  -1.14        0.77           154.55 
75  315  -1.48        0.71           167.32 
80  315  -1.47        0.71           178.11 
85  315  -1.32        0.74           174.92 
