freq : 816.66 MHz
SWR : 6.24
 Theta     Phi     Gain(dB)     Gain     Phase(deg) 
150  210  -0.51        0.89           114.89 
155  210  1.58        1.44           123.25 
160  210  0.46        1.11           125.44 
165  210  -2.54        0.56           127.23 
170  210  -5.88        0.26           129.42 
175  210  -11.39        0.07           131.30 
180  210  -45.06        0.00           175.35 
0  215  -45.06        0.00           4.65 
5  215  -11.60        0.07           129.36 
10  215  -5.98        0.25           128.40 
15  215  -2.61        0.55           126.54 
20  215  0.41        1.10           124.95 
25  215  1.54        1.43           122.83 
30  215  -0.55        0.88           114.35 
35  215  1.01        1.26           105.02 
40  215  1.92        1.56           99.11 
45  215  1.64        1.46           90.33 
50  215  1.12        1.29           80.12 
55  215  0.76        1.19           71.88 
60  215  0.09        1.02           65.91 
65  215  -0.89        0.81           64.92 
70  215  -2.01        0.63           72.12 
75  215  -2.62        0.55           87.68 
80  215  -2.17        0.61           104.70 
85  215  -1.32        0.74           115.55 
90  215  -0.94        0.81           119.02 
95  215  -1.32        0.74           115.63 
100  215  -2.18        0.61           104.87 
105  215  -2.63        0.55           87.94 
110  215  -2.03        0.63           72.41 
115  215  -0.92        0.81           65.23 
120  215  0.07        1.02           66.24 
125  215  0.74        1.19           72.24 
130  215  1.12        1.29           80.51 
135  215  1.65        1.46           90.72 
140  215  1.93        1.56           99.51 
145  215  1.03        1.27           105.48 
150  215  -0.51        0.89           114.89 
155  215  1.58        1.44           123.25 
160  215  0.46        1.11           125.44 
165  215  -2.54        0.56           127.23 
170  215  -5.88        0.26           129.42 
175  215  -11.39        0.07           131.30 
180  215  -45.06        0.00           175.35 
0  220  -45.06        0.00           4.65 
5  220  -11.60        0.07           129.36 
10  220  -5.98        0.25           128.40 
15  220  -2.61        0.55           126.54 
20  220  0.41        1.10           124.95 
25  220  1.54        1.43           122.83 
30  220  -0.55        0.88           114.35 
35  220  1.01        1.26           105.02 
40  220  1.92        1.56           99.11 
45  220  1.64        1.46           90.33 
50  220  1.12        1.29           80.12 
55  220  0.76        1.19           71.88 
60  220  0.09        1.02           65.91 
65  220  -0.89        0.81           64.92 
70  220  -2.01        0.63           72.12 
75  220  -2.62        0.55           87.68 
80  220  -2.17        0.61           104.70 
85  220  -1.32        0.74           115.55 
90  220  -0.94        0.81           119.02 
95  220  -1.32        0.74           115.63 
100  220  -2.18        0.61           104.87 
105  220  -2.63        0.55           87.94 
110  220  -2.03        0.63           72.41 
115  220  -0.92        0.81           65.23 
120  220  0.07        1.02           66.24 
125  220  0.74        1.19           72.24 
130  220  1.12        1.29           80.51 
135  220  1.65        1.46           90.72 
140  220  1.93        1.56           99.51 
145  220  1.03        1.27           105.48 
150  220  -0.51        0.89           114.89 
155  220  1.58        1.44           123.25 
160  220  0.46        1.11           125.44 
165  220  -2.54        0.56           127.23 
170  220  -5.88        0.26           129.42 
175  220  -11.39        0.07           131.30 
180  220  -45.06        0.00           175.35 
0  225  -45.06        0.00           4.65 
5  225  -11.60        0.07           129.36 
10  225  -5.98        0.25           128.40 
15  225  -2.61        0.55           126.54 
20  225  0.41        1.10           124.95 
25  225  1.54        1.43           122.83 
30  225  -0.55        0.88           114.35 
35  225  1.01        1.26           105.02 
40  225  1.92        1.56           99.11 
45  225  1.64        1.46           90.33 
50  225  1.12        1.29           80.12 
55  225  0.76        1.19           71.88 
60  225  0.09        1.02           65.91 
65  225  -0.89        0.81           64.92 
70  225  -2.01        0.63           72.12 
75  225  -2.62        0.55           87.68 
80  225  -2.17        0.61           104.70 
85  225  -1.32        0.74           115.55 
90  225  -0.94        0.81           119.02 
95  225  -1.32        0.74           115.63 
100  225  -2.18        0.61           104.87 
105  225  -2.63        0.55           87.94 
110  225  -2.03        0.63           72.41 
115  225  -0.92        0.81           65.23 
120  225  0.07        1.02           66.24 
125  225  0.74        1.19           72.24 
130  225  1.12        1.29           80.51 
135  225  1.65        1.46           90.72 
140  225  1.93        1.56           99.51 
145  225  1.03        1.27           105.48 
150  225  -0.51        0.89           114.89 
155  225  1.58        1.44           123.25 
160  225  0.46        1.11           125.44 
165  225  -2.54        0.56           127.23 
170  225  -5.88        0.26           129.42 
175  225  -11.39        0.07           131.30 
180  225  -45.06        0.00           175.35 
0  230  -45.06        0.00           4.65 
5  230  -11.60        0.07           129.36 
10  230  -5.98        0.25           128.40 
15  230  -2.61        0.55           126.54 
20  230  0.41        1.10           124.95 
25  230  1.54        1.43           122.83 
30  230  -0.55        0.88           114.35 
35  230  1.01        1.26           105.02 
40  230  1.92        1.56           99.11 
45  230  1.64        1.46           90.33 
50  230  1.12        1.29           80.12 
55  230  0.76        1.19           71.88 
60  230  0.09        1.02           65.91 
65  230  -0.89        0.81           64.92 
70  230  -2.01        0.63           72.12 
75  230  -2.62        0.55           87.68 
80  230  -2.17        0.61           104.70 
85  230  -1.32        0.74           115.55 
90  230  -0.94        0.81           119.02 
95  230  -1.32        0.74           115.63 
100  230  -2.18        0.61           104.87 
105  230  -2.63        0.55           87.94 
110  230  -2.03        0.63           72.41 
115  230  -0.92        0.81           65.23 
120  230  0.07        1.02           66.24 
125  230  0.74        1.19           72.24 
130  230  1.12        1.29           80.51 
135  230  1.65        1.46           90.72 
140  230  1.93        1.56           99.51 
145  230  1.03        1.27           105.48 
150  230  -0.51        0.89           114.89 
155  230  1.58        1.44           123.25 
160  230  0.46        1.11           125.44 
165  230  -2.54        0.56           127.23 
170  230  -5.88        0.26           129.42 
175  230  -11.39        0.07           131.30 
180  230  -45.06        0.00           175.35 
0  235  -45.06        0.00           4.65 
5  235  -11.60        0.07           129.36 
10  235  -5.98        0.25           128.40 
15  235  -2.61        0.55           126.54 
20  235  0.41        1.10           124.95 
25  235  1.54        1.43           122.83 
30  235  -0.55        0.88           114.35 
35  235  1.01        1.26           105.02 
40  235  1.92        1.56           99.11 
45  235  1.64        1.46           90.33 
50  235  1.12        1.29           80.12 
55  235  0.76        1.19           71.88 
60  235  0.09        1.02           65.91 
65  235  -0.89        0.81           64.92 
70  235  -2.01        0.63           72.12 
75  235  -2.62        0.55           87.68 
80  235  -2.17        0.61           104.70 
85  235  -1.32        0.74           115.55 
90  235  -0.94        0.81           119.02 
95  235  -1.32        0.74           115.63 
100  235  -2.18        0.61           104.87 
105  235  -2.63        0.55           87.94 
110  235  -2.03        0.63           72.41 
115  235  -0.92        0.81           65.23 
120  235  0.07        1.02           66.24 
125  235  0.74        1.19           72.24 
130  235  1.12        1.29           80.51 
135  235  1.65        1.46           90.72 
140  235  1.93        1.56           99.51 
145  235  1.03        1.27           105.48 
150  235  -0.51        0.89           114.89 
155  235  1.58        1.44           123.25 
160  235  0.46        1.11           125.44 
165  235  -2.54        0.56           127.23 
170  235  -5.88        0.26           129.42 
175  235  -11.39        0.07           131.30 
180  235  -45.06        0.00           175.35 
0  240  -45.06        0.00           4.65 
5  240  -11.60        0.07           129.36 
10  240  -5.98        0.25           128.40 
15  240  -2.61        0.55           126.54 
20  240  0.41        1.10           124.95 
25  240  1.54        1.43           122.83 
30  240  -0.55        0.88           114.35 
35  240  1.01        1.26           105.02 
40  240  1.92        1.56           99.11 
45  240  1.64        1.46           90.33 
50  240  1.12        1.29           80.12 
55  240  0.76        1.19           71.88 
60  240  0.09        1.02           65.91 
65  240  -0.89        0.81           64.92 
70  240  -2.01        0.63           72.12 
75  240  -2.62        0.55           87.68 
80  240  -2.17        0.61           104.70 
85  240  -1.32        0.74           115.55 
90  240  -0.94        0.81           119.02 
95  240  -1.32        0.74           115.63 
100  240  -2.18        0.61           104.87 
105  240  -2.63        0.55           87.94 
110  240  -2.03        0.63           72.41 
115  240  -0.92        0.81           65.23 
120  240  0.07        1.02           66.24 
125  240  0.74        1.19           72.24 
130  240  1.12        1.29           80.51 
135  240  1.65        1.46           90.72 
140  240  1.93        1.56           99.51 
145  240  1.03        1.27           105.48 
150  240  -0.51        0.89           114.89 
155  240  1.58        1.44           123.25 
160  240  0.46        1.11           125.44 
165  240  -2.54        0.56           127.23 
170  240  -5.88        0.26           129.42 
175  240  -11.39        0.07           131.30 
180  240  -45.06        0.00           175.35 
0  245  -45.06        0.00           4.65 
5  245  -11.60        0.07           129.36 
10  245  -5.98        0.25           128.40 
15  245  -2.61        0.55           126.54 
20  245  0.41        1.10           124.95 
25  245  1.54        1.43           122.83 
30  245  -0.55        0.88           114.35 
35  245  1.01        1.26           105.02 
40  245  1.92        1.56           99.11 
45  245  1.64        1.46           90.33 
50  245  1.12        1.29           80.12 
55  245  0.76        1.19           71.88 
60  245  0.09        1.02           65.91 
65  245  -0.89        0.81           64.92 
70  245  -2.01        0.63           72.12 
75  245  -2.62        0.55           87.68 
80  245  -2.17        0.61           104.70 
85  245  -1.32        0.74           115.55 
90  245  -0.94        0.81           119.02 
95  245  -1.32        0.74           115.63 
100  245  -2.18        0.61           104.87 
105  245  -2.63        0.55           87.94 
110  245  -2.03        0.63           72.41 
115  245  -0.92        0.81           65.23 
120  245  0.07        1.02           66.24 
125  245  0.74        1.19           72.24 
130  245  1.12        1.29           80.51 
135  245  1.65        1.46           90.72 
140  245  1.93        1.56           99.51 
145  245  1.03        1.27           105.48 
150  245  -0.51        0.89           114.89 
155  245  1.58        1.44           123.25 
160  245  0.46        1.11           125.44 
165  245  -2.54        0.56           127.23 
170  245  -5.88        0.26           129.42 
175  245  -11.39        0.07           131.30 
180  245  -45.06        0.00           175.35 
0  250  -45.06        0.00           4.65 
5  250  -11.60        0.07           129.36 
10  250  -5.98        0.25           128.40 
15  250  -2.61        0.55           126.54 
20  250  0.41        1.10           124.95 
25  250  1.54        1.43           122.83 
30  250  -0.55        0.88           114.35 
35  250  1.01        1.26           105.02 
40  250  1.92        1.56           99.11 
45  250  1.64        1.46           90.33 
50  250  1.12        1.29           80.12 
55  250  0.76        1.19           71.88 
60  250  0.09        1.02           65.91 
65  250  -0.89        0.81           64.92 
70  250  -2.01        0.63           72.12 
75  250  -2.62        0.55           87.68 
80  250  -2.17        0.61           104.70 
85  250  -1.32        0.74           115.55 
90  250  -0.94        0.81           119.02 
95  250  -1.32        0.74           115.63 
100  250  -2.18        0.61           104.87 
105  250  -2.63        0.55           87.94 
110  250  -2.03        0.63           72.41 
115  250  -0.92        0.81           65.23 
120  250  0.07        1.02           66.24 
125  250  0.74        1.19           72.24 
130  250  1.12        1.29           80.51 
135  250  1.65        1.46           90.72 
140  250  1.93        1.56           99.51 
145  250  1.03        1.27           105.48 
150  250  -0.51        0.89           114.89 
155  250  1.58        1.44           123.25 
160  250  0.46        1.11           125.44 
165  250  -2.54        0.56           127.23 
170  250  -5.88        0.26           129.42 
175  250  -11.39        0.07           131.30 
180  250  -45.06        0.00           175.35 
0  255  -45.06        0.00           4.65 
5  255  -11.60        0.07           129.36 
10  255  -5.98        0.25           128.40 
15  255  -2.61        0.55           126.54 
20  255  0.41        1.10           124.95 
25  255  1.54        1.43           122.83 
30  255  -0.55        0.88           114.35 
35  255  1.01        1.26           105.02 
40  255  1.92        1.56           99.11 
45  255  1.64        1.46           90.33 
50  255  1.12        1.29           80.12 
55  255  0.76        1.19           71.88 
60  255  0.09        1.02           65.91 
65  255  -0.89        0.81           64.92 
70  255  -2.01        0.63           72.12 
75  255  -2.62        0.55           87.68 
80  255  -2.17        0.61           104.70 
85  255  -1.32        0.74           115.55 
90  255  -0.94        0.81           119.02 
95  255  -1.32        0.74           115.63 
100  255  -2.18        0.61           104.87 
105  255  -2.63        0.55           87.94 
110  255  -2.03        0.63           72.41 
115  255  -0.92        0.81           65.23 
120  255  0.07        1.02           66.24 
125  255  0.74        1.19           72.24 
130  255  1.12        1.29           80.51 
135  255  1.65        1.46           90.72 
140  255  1.93        1.56           99.51 
145  255  1.03        1.27           105.48 
150  255  -0.51        0.89           114.89 
155  255  1.58        1.44           123.25 
160  255  0.46        1.11           125.44 
165  255  -2.54        0.56           127.23 
170  255  -5.88        0.26           129.42 
175  255  -11.39        0.07           131.30 
180  255  -45.06        0.00           175.35 
0  260  -45.06        0.00           4.65 
5  260  -11.60        0.07           129.36 
10  260  -5.98        0.25           128.40 
15  260  -2.61        0.55           126.54 
20  260  0.41        1.10           124.95 
25  260  1.54        1.43           122.83 
30  260  -0.55        0.88           114.35 
35  260  1.01        1.26           105.02 
40  260  1.92        1.56           99.11 
45  260  1.64        1.46           90.33 
50  260  1.12        1.29           80.12 
55  260  0.76        1.19           71.88 
60  260  0.09        1.02           65.91 
65  260  -0.89        0.81           64.92 
70  260  -2.01        0.63           72.12 
75  260  -2.62        0.55           87.68 
80  260  -2.17        0.61           104.70 
85  260  -1.32        0.74           115.55 
90  260  -0.94        0.81           119.02 
95  260  -1.32        0.74           115.63 
100  260  -2.18        0.61           104.87 
105  260  -2.63        0.55           87.94 
110  260  -2.03        0.63           72.41 
115  260  -0.92        0.81           65.23 
120  260  0.07        1.02           66.24 
125  260  0.74        1.19           72.24 
130  260  1.12        1.29           80.51 
135  260  1.65        1.46           90.72 
140  260  1.93        1.56           99.51 
145  260  1.03        1.27           105.48 
150  260  -0.51        0.89           114.89 
155  260  1.58        1.44           123.25 
160  260  0.46        1.11           125.44 
165  260  -2.54        0.56           127.23 
170  260  -5.88        0.26           129.42 
175  260  -11.39        0.07           131.30 
180  260  -45.06        0.00           175.35 
0  265  -45.06        0.00           4.65 
5  265  -11.60        0.07           129.36 
10  265  -5.98        0.25           128.40 
15  265  -2.61        0.55           126.54 
20  265  0.41        1.10           124.95 
25  265  1.54        1.43           122.83 
30  265  -0.55        0.88           114.35 
35  265  1.01        1.26           105.02 
40  265  1.92        1.56           99.11 
45  265  1.64        1.46           90.33 
50  265  1.12        1.29           80.12 
55  265  0.76        1.19           71.88 
60  265  0.09        1.02           65.91 
65  265  -0.89        0.81           64.92 
70  265  -2.01        0.63           72.12 
75  265  -2.62        0.55           87.68 
80  265  -2.17        0.61           104.70 
85  265  -1.32        0.74           115.55 
90  265  -0.94        0.81           119.02 
95  265  -1.32        0.74           115.63 
100  265  -2.18        0.61           104.87 
105  265  -2.63        0.55           87.94 
110  265  -2.03        0.63           72.41 
115  265  -0.92        0.81           65.23 
120  265  0.07        1.02           66.24 
125  265  0.74        1.19           72.24 
130  265  1.12        1.29           80.51 
135  265  1.65        1.46           90.72 
140  265  1.93        1.56           99.51 
145  265  1.03        1.27           105.48 
150  265  -0.51        0.89           114.89 
155  265  1.58        1.44           123.25 
160  265  0.46        1.11           125.44 
165  265  -2.54        0.56           127.23 
170  265  -5.88        0.26           129.42 
175  265  -11.39        0.07           131.30 
180  265  -45.06        0.00           175.35 
0  270  -45.06        0.00           4.65 
5  270  -11.60        0.07           129.36 
10  270  -5.98        0.25           128.40 
15  270  -2.61        0.55           126.54 
20  270  0.41        1.10           124.95 
25  270  1.54        1.43           122.83 
30  270  -0.55        0.88           114.35 
35  270  1.01        1.26           105.02 
40  270  1.92        1.56           99.11 
45  270  1.64        1.46           90.33 
50  270  1.12        1.29           80.12 
55  270  0.76        1.19           71.88 
60  270  0.09        1.02           65.91 
65  270  -0.89        0.81           64.92 
70  270  -2.01        0.63           72.12 
75  270  -2.62        0.55           87.68 
80  270  -2.17        0.61           104.70 
85  270  -1.32        0.74           115.55 
90  270  -0.94        0.81           119.02 
95  270  -1.32        0.74           115.63 
100  270  -2.18        0.61           104.87 
105  270  -2.63        0.55           87.94 
110  270  -2.03        0.63           72.41 
115  270  -0.92        0.81           65.23 
120  270  0.07        1.02           66.24 
125  270  0.74        1.19           72.24 
130  270  1.12        1.29           80.51 
135  270  1.65        1.46           90.72 
140  270  1.93        1.56           99.51 
145  270  1.03        1.27           105.48 
150  270  -0.51        0.89           114.89 
155  270  1.58        1.44           123.25 
160  270  0.46        1.11           125.44 
165  270  -2.54        0.56           127.23 
170  270  -5.88        0.26           129.42 
175  270  -11.39        0.07           131.30 
180  270  -45.06        0.00           175.35 
0  275  -45.06        0.00           4.65 
5  275  -11.60        0.07           129.36 
10  275  -5.98        0.25           128.40 
15  275  -2.61        0.55           126.54 
20  275  0.41        1.10           124.95 
25  275  1.54        1.43           122.83 
30  275  -0.55        0.88           114.35 
35  275  1.01        1.26           105.02 
40  275  1.92        1.56           99.11 
45  275  1.64        1.46           90.33 
50  275  1.12        1.29           80.12 
55  275  0.76        1.19           71.88 
60  275  0.09        1.02           65.91 
65  275  -0.89        0.81           64.92 
70  275  -2.01        0.63           72.12 
75  275  -2.62        0.55           87.68 
80  275  -2.17        0.61           104.70 
85  275  -1.32        0.74           115.55 
90  275  -0.94        0.81           119.02 
95  275  -1.32        0.74           115.63 
100  275  -2.18        0.61           104.87 
105  275  -2.63        0.55           87.94 
110  275  -2.03        0.63           72.41 
115  275  -0.92        0.81           65.23 
120  275  0.07        1.02           66.24 
125  275  0.74        1.19           72.24 
130  275  1.12        1.29           80.51 
135  275  1.65        1.46           90.72 
140  275  1.93        1.56           99.51 
145  275  1.03        1.27           105.48 
150  275  -0.51        0.89           114.89 
155  275  1.58        1.44           123.25 
160  275  0.46        1.11           125.44 
165  275  -2.54        0.56           127.23 
170  275  -5.88        0.26           129.42 
175  275  -11.39        0.07           131.30 
180  275  -45.06        0.00           175.35 
0  280  -45.06        0.00           4.65 
5  280  -11.60        0.07           129.36 
10  280  -5.98        0.25           128.40 
15  280  -2.61        0.55           126.54 
20  280  0.41        1.10           124.95 
25  280  1.54        1.43           122.83 
30  280  -0.55        0.88           114.35 
35  280  1.01        1.26           105.02 
40  280  1.92        1.56           99.11 
45  280  1.64        1.46           90.33 
50  280  1.12        1.29           80.12 
55  280  0.76        1.19           71.88 
60  280  0.09        1.02           65.91 
65  280  -0.89        0.81           64.92 
70  280  -2.01        0.63           72.12 
75  280  -2.62        0.55           87.68 
80  280  -2.17        0.61           104.70 
85  280  -1.32        0.74           115.55 
90  280  -0.94        0.81           119.02 
95  280  -1.32        0.74           115.63 
100  280  -2.18        0.61           104.87 
105  280  -2.63        0.55           87.94 
110  280  -2.03        0.63           72.41 
115  280  -0.92        0.81           65.23 
120  280  0.07        1.02           66.24 
125  280  0.74        1.19           72.24 
130  280  1.12        1.29           80.51 
135  280  1.65        1.46           90.72 
140  280  1.93        1.56           99.51 
145  280  1.03        1.27           105.48 
150  280  -0.51        0.89           114.89 
155  280  1.58        1.44           123.25 
160  280  0.46        1.11           125.44 
165  280  -2.54        0.56           127.23 
170  280  -5.88        0.26           129.42 
175  280  -11.39        0.07           131.30 
180  280  -45.06        0.00           175.35 
0  285  -45.06        0.00           4.65 
5  285  -11.60        0.07           129.36 
10  285  -5.98        0.25           128.40 
15  285  -2.61        0.55           126.54 
20  285  0.41        1.10           124.95 
25  285  1.54        1.43           122.83 
30  285  -0.55        0.88           114.35 
35  285  1.01        1.26           105.02 
40  285  1.92        1.56           99.11 
45  285  1.64        1.46           90.33 
50  285  1.12        1.29           80.12 
55  285  0.76        1.19           71.88 
60  285  0.09        1.02           65.91 
65  285  -0.89        0.81           64.92 
70  285  -2.01        0.63           72.12 
75  285  -2.62        0.55           87.68 
80  285  -2.17        0.61           104.70 
85  285  -1.32        0.74           115.55 
90  285  -0.94        0.81           119.02 
95  285  -1.32        0.74           115.63 
100  285  -2.18        0.61           104.87 
105  285  -2.63        0.55           87.94 
110  285  -2.03        0.63           72.41 
115  285  -0.92        0.81           65.23 
120  285  0.07        1.02           66.24 
125  285  0.74        1.19           72.24 
130  285  1.12        1.29           80.51 
135  285  1.65        1.46           90.72 
140  285  1.93        1.56           99.51 
145  285  1.03        1.27           105.48 
150  285  -0.51        0.89           114.89 
155  285  1.58        1.44           123.25 
160  285  0.46        1.11           125.44 
165  285  -2.54        0.56           127.23 
170  285  -5.88        0.26           129.42 
175  285  -11.39        0.07           131.30 
180  285  -45.06        0.00           175.35 
0  290  -45.06        0.00           4.65 
5  290  -11.60        0.07           129.36 
10  290  -5.98        0.25           128.40 
15  290  -2.61        0.55           126.54 
20  290  0.41        1.10           124.95 
25  290  1.54        1.43           122.83 
30  290  -0.55        0.88           114.35 
35  290  1.01        1.26           105.02 
40  290  1.92        1.56           99.11 
45  290  1.64        1.46           90.33 
50  290  1.12        1.29           80.12 
55  290  0.76        1.19           71.88 
60  290  0.09        1.02           65.91 
65  290  -0.89        0.81           64.92 
70  290  -2.01        0.63           72.12 
75  290  -2.62        0.55           87.68 
80  290  -2.17        0.61           104.70 
85  290  -1.32        0.74           115.55 
90  290  -0.94        0.81           119.02 
95  290  -1.32        0.74           115.63 
100  290  -2.18        0.61           104.87 
105  290  -2.63        0.55           87.94 
110  290  -2.03        0.63           72.41 
115  290  -0.92        0.81           65.23 
120  290  0.07        1.02           66.24 
125  290  0.74        1.19           72.24 
130  290  1.12        1.29           80.51 
135  290  1.65        1.46           90.72 
140  290  1.93        1.56           99.51 
145  290  1.03        1.27           105.48 
150  290  -0.51        0.89           114.89 
155  290  1.58        1.44           123.25 
160  290  0.46        1.11           125.44 
165  290  -2.54        0.56           127.23 
170  290  -5.88        0.26           129.42 
175  290  -11.39        0.07           131.30 
180  290  -45.06        0.00           175.35 
0  295  -45.06        0.00           4.65 
5  295  -11.60        0.07           129.36 
10  295  -5.98        0.25           128.40 
15  295  -2.61        0.55           126.54 
20  295  0.41        1.10           124.95 
25  295  1.54        1.43           122.83 
30  295  -0.55        0.88           114.35 
35  295  1.01        1.26           105.02 
40  295  1.92        1.56           99.11 
45  295  1.64        1.46           90.33 
50  295  1.12        1.29           80.12 
55  295  0.76        1.19           71.88 
60  295  0.09        1.02           65.91 
65  295  -0.89        0.81           64.92 
70  295  -2.01        0.63           72.12 
75  295  -2.62        0.55           87.68 
80  295  -2.17        0.61           104.70 
85  295  -1.32        0.74           115.55 
90  295  -0.94        0.81           119.02 
95  295  -1.32        0.74           115.63 
100  295  -2.18        0.61           104.87 
105  295  -2.63        0.55           87.94 
110  295  -2.03        0.63           72.41 
115  295  -0.92        0.81           65.23 
120  295  0.07        1.02           66.24 
125  295  0.74        1.19           72.24 
130  295  1.12        1.29           80.51 
135  295  1.65        1.46           90.72 
140  295  1.93        1.56           99.51 
145  295  1.03        1.27           105.48 
150  295  -0.51        0.89           114.89 
155  295  1.58        1.44           123.25 
160  295  0.46        1.11           125.44 
165  295  -2.54        0.56           127.23 
170  295  -5.88        0.26           129.42 
175  295  -11.39        0.07           131.30 
180  295  -45.06        0.00           175.35 
0  300  -45.06        0.00           4.65 
5  300  -11.60        0.07           129.36 
10  300  -5.98        0.25           128.40 
15  300  -2.61        0.55           126.54 
20  300  0.41        1.10           124.95 
25  300  1.54        1.43           122.83 
30  300  -0.55        0.88           114.35 
35  300  1.01        1.26           105.02 
40  300  1.92        1.56           99.11 
45  300  1.64        1.46           90.33 
50  300  1.12        1.29           80.12 
55  300  0.76        1.19           71.88 
60  300  0.09        1.02           65.91 
65  300  -0.89        0.81           64.92 
70  300  -2.01        0.63           72.12 
75  300  -2.62        0.55           87.68 
80  300  -2.17        0.61           104.70 
85  300  -1.32        0.74           115.55 
90  300  -0.94        0.81           119.02 
95  300  -1.32        0.74           115.63 
100  300  -2.18        0.61           104.87 
105  300  -2.63        0.55           87.94 
110  300  -2.03        0.63           72.41 
115  300  -0.92        0.81           65.23 
120  300  0.07        1.02           66.24 
125  300  0.74        1.19           72.24 
130  300  1.12        1.29           80.51 
135  300  1.65        1.46           90.72 
140  300  1.93        1.56           99.51 
145  300  1.03        1.27           105.48 
150  300  -0.51        0.89           114.89 
155  300  1.58        1.44           123.25 
160  300  0.46        1.11           125.44 
165  300  -2.54        0.56           127.23 
170  300  -5.88        0.26           129.42 
175  300  -11.39        0.07           131.30 
180  300  -45.06        0.00           175.35 
0  305  -45.06        0.00           4.65 
5  305  -11.60        0.07           129.36 
10  305  -5.98        0.25           128.40 
15  305  -2.61        0.55           126.54 
20  305  0.41        1.10           124.95 
25  305  1.54        1.43           122.83 
30  305  -0.55        0.88           114.35 
35  305  1.01        1.26           105.02 
40  305  1.92        1.56           99.11 
45  305  1.64        1.46           90.33 
50  305  1.12        1.29           80.12 
55  305  0.76        1.19           71.88 
60  305  0.09        1.02           65.91 
65  305  -0.89        0.81           64.92 
70  305  -2.01        0.63           72.12 
75  305  -2.62        0.55           87.68 
80  305  -2.17        0.61           104.70 
85  305  -1.32        0.74           115.55 
90  305  -0.94        0.81           119.02 
95  305  -1.32        0.74           115.63 
100  305  -2.18        0.61           104.87 
105  305  -2.63        0.55           87.94 
110  305  -2.03        0.63           72.41 
115  305  -0.92        0.81           65.23 
120  305  0.07        1.02           66.24 
125  305  0.74        1.19           72.24 
130  305  1.12        1.29           80.51 
135  305  1.65        1.46           90.72 
140  305  1.93        1.56           99.51 
145  305  1.03        1.27           105.48 
150  305  -0.51        0.89           114.89 
155  305  1.58        1.44           123.25 
160  305  0.46        1.11           125.44 
165  305  -2.54        0.56           127.23 
170  305  -5.88        0.26           129.42 
175  305  -11.39        0.07           131.30 
180  305  -45.06        0.00           175.35 
0  310  -45.06        0.00           4.65 
5  310  -11.60        0.07           129.36 
10  310  -5.98        0.25           128.40 
15  310  -2.61        0.55           126.54 
20  310  0.41        1.10           124.95 
25  310  1.54        1.43           122.83 
30  310  -0.55        0.88           114.35 
35  310  1.01        1.26           105.02 
40  310  1.92        1.56           99.11 
45  310  1.64        1.46           90.33 
50  310  1.12        1.29           80.12 
55  310  0.76        1.19           71.88 
60  310  0.09        1.02           65.91 
65  310  -0.89        0.81           64.92 
70  310  -2.01        0.63           72.12 
75  310  -2.62        0.55           87.68 
80  310  -2.17        0.61           104.70 
85  310  -1.32        0.74           115.55 
90  310  -0.94        0.81           119.02 
95  310  -1.32        0.74           115.63 
100  310  -2.18        0.61           104.87 
105  310  -2.63        0.55           87.94 
110  310  -2.03        0.63           72.41 
115  310  -0.92        0.81           65.23 
120  310  0.07        1.02           66.24 
125  310  0.74        1.19           72.24 
130  310  1.12        1.29           80.51 
135  310  1.65        1.46           90.72 
140  310  1.93        1.56           99.51 
145  310  1.03        1.27           105.48 
150  310  -0.51        0.89           114.89 
155  310  1.58        1.44           123.25 
160  310  0.46        1.11           125.44 
165  310  -2.54        0.56           127.23 
170  310  -5.88        0.26           129.42 
175  310  -11.39        0.07           131.30 
180  310  -45.06        0.00           175.35 
0  315  -45.06        0.00           4.65 
5  315  -11.60        0.07           129.36 
10  315  -5.98        0.25           128.40 
15  315  -2.61        0.55           126.54 
20  315  0.41        1.10           124.95 
25  315  1.54        1.43           122.83 
30  315  -0.55        0.88           114.35 
35  315  1.01        1.26           105.02 
40  315  1.92        1.56           99.11 
45  315  1.64        1.46           90.33 
50  315  1.12        1.29           80.12 
55  315  0.76        1.19           71.88 
60  315  0.09        1.02           65.91 
65  315  -0.89        0.81           64.92 
70  315  -2.01        0.63           72.12 
75  315  -2.62        0.55           87.68 
80  315  -2.17        0.61           104.70 
85  315  -1.32        0.74           115.55 
90  315  -0.94        0.81           119.02 
95  315  -1.32        0.74           115.63 
100  315  -2.18        0.61           104.87 
105  315  -2.63        0.55           87.94 
110  315  -2.03        0.63           72.41 
115  315  -0.92        0.81           65.23 
120  315  0.07        1.02           66.24 
125  315  0.74        1.19           72.24 
130  315  1.12        1.29           80.51 
135  315  1.65        1.46           90.72 
140  315  1.93        1.56           99.51 
145  315  1.03        1.27           105.48 
150  315  -0.51        0.89           114.89 
155  315  1.58        1.44           123.25 
160  315  0.46        1.11           125.44 
165  315  -2.54        0.56           127.23 
170  315  -5.88        0.26           129.42 
175  315  -11.39        0.07           131.30 
180  315  -45.06        0.00           175.35 
0  320  -45.06        0.00           4.65 
5  320  -11.60        0.07           129.36 
10  320  -5.98        0.25           128.40 
15  320  -2.61        0.55           126.54 
20  320  0.41        1.10           124.95 
25  320  1.54        1.43           122.83 
30  320  -0.55        0.88           114.35 
35  320  1.01        1.26           105.02 
40  320  1.92        1.56           99.11 
45  320  1.64        1.46           90.33 
