freq : 866.66 MHz
SWR : 6.50
 Theta     Phi     Gain(dB)     Gain     Phase(deg) 
25  320  1.59        1.44           97.79 
30  320  2.49        1.77           92.18 
35  320  2.84        1.92           89.58 
40  320  3.06        2.02           82.66 
45  320  1.34        1.36           87.94 
50  320  0.84        1.21           63.15 
55  320  -0.20        0.95           57.34 
60  320  -1.49        0.71           52.50 
65  320  -2.68        0.54           52.47 
70  320  -3.39        0.46           61.40 
75  320  -2.96        0.51           76.76 
80  320  -1.59        0.69           89.76 
85  320  -0.36        0.92           96.78 
90  320  0.11        1.03           98.89 
95  320  -0.36        0.92           96.86 
100  320  -1.60        0.69           89.94 
105  320  -2.98        0.50           77.04 
110  320  -3.42        0.45           61.74 
115  320  -2.72        0.53           52.82 
120  320  -1.53        0.70           52.85 
125  320  -0.23        0.95           57.70 
130  320  0.82        1.21           63.52 
135  320  1.35        1.36           88.33 
140  320  3.05        2.02           83.01 
145  320  2.84        1.92           89.96 
150  320  2.49        1.77           92.60 
155  320  1.60        1.45           98.28 
160  320  0.20        1.05           101.50 
165  320  -1.90        0.65           102.61 
170  320  -5.17        0.30           105.29 
175  320  -11.03        0.08           107.92 
180  320  -44.80        0.00           175.51 
0  325  -44.80        0.00           4.49 
5  325  -11.11        0.08           105.62 
10  325  -5.20        0.30           104.13 
15  325  -1.92        0.64           101.83 
20  325  0.19        1.04           100.90 
25  325  1.59        1.44           97.79 
30  325  2.49        1.77           92.18 
35  325  2.84        1.92           89.58 
40  325  3.06        2.02           82.66 
45  325  1.34        1.36           87.94 
50  325  0.84        1.21           63.15 
55  325  -0.20        0.95           57.34 
60  325  -1.49        0.71           52.50 
65  325  -2.68        0.54           52.47 
70  325  -3.39        0.46           61.40 
75  325  -2.96        0.51           76.76 
80  325  -1.59        0.69           89.76 
85  325  -0.36        0.92           96.78 
90  325  0.11        1.03           98.89 
95  325  -0.36        0.92           96.86 
100  325  -1.60        0.69           89.94 
105  325  -2.98        0.50           77.04 
110  325  -3.42        0.45           61.74 
115  325  -2.72        0.53           52.82 
120  325  -1.53        0.70           52.85 
125  325  -0.23        0.95           57.70 
130  325  0.82        1.21           63.52 
135  325  1.35        1.36           88.33 
140  325  3.05        2.02           83.01 
145  325  2.84        1.92           89.96 
150  325  2.49        1.77           92.60 
155  325  1.60        1.45           98.28 
160  325  0.20        1.05           101.50 
165  325  -1.90        0.65           102.61 
170  325  -5.17        0.30           105.29 
175  325  -11.03        0.08           107.92 
180  325  -44.80        0.00           175.51 
0  330  -44.80        0.00           4.49 
5  330  -11.11        0.08           105.62 
10  330  -5.20        0.30           104.13 
15  330  -1.92        0.64           101.83 
20  330  0.19        1.04           100.90 
25  330  1.59        1.44           97.79 
30  330  2.49        1.77           92.18 
35  330  2.84        1.92           89.58 
40  330  3.06        2.02           82.66 
45  330  1.34        1.36           87.94 
50  330  0.84        1.21           63.15 
55  330  -0.20        0.95           57.34 
60  330  -1.49        0.71           52.50 
65  330  -2.68        0.54           52.47 
70  330  -3.39        0.46           61.40 
75  330  -2.96        0.51           76.76 
80  330  -1.59        0.69           89.76 
85  330  -0.36        0.92           96.78 
90  330  0.11        1.03           98.89 
95  330  -0.36        0.92           96.86 
100  330  -1.60        0.69           89.94 
105  330  -2.98        0.50           77.04 
110  330  -3.42        0.45           61.74 
115  330  -2.72        0.53           52.82 
120  330  -1.53        0.70           52.85 
125  330  -0.23        0.95           57.70 
130  330  0.82        1.21           63.52 
135  330  1.35        1.36           88.33 
140  330  3.05        2.02           83.01 
145  330  2.84        1.92           89.96 
150  330  2.49        1.77           92.60 
155  330  1.60        1.45           98.28 
160  330  0.20        1.05           101.50 
165  330  -1.90        0.65           102.61 
170  330  -5.17        0.30           105.29 
175  330  -11.03        0.08           107.92 
180  330  -44.80        0.00           175.51 
0  335  -44.80        0.00           4.49 
5  335  -11.11        0.08           105.62 
10  335  -5.20        0.30           104.13 
15  335  -1.92        0.64           101.83 
20  335  0.19        1.04           100.90 
25  335  1.59        1.44           97.79 
30  335  2.49        1.77           92.18 
35  335  2.84        1.92           89.58 
40  335  3.06        2.02           82.66 
45  335  1.34        1.36           87.94 
50  335  0.84        1.21           63.15 
55  335  -0.20        0.95           57.34 
60  335  -1.49        0.71           52.50 
65  335  -2.68        0.54           52.47 
70  335  -3.39        0.46           61.40 
75  335  -2.96        0.51           76.76 
80  335  -1.59        0.69           89.76 
85  335  -0.36        0.92           96.78 
90  335  0.11        1.03           98.89 
95  335  -0.36        0.92           96.86 
100  335  -1.60        0.69           89.94 
105  335  -2.98        0.50           77.04 
110  335  -3.42        0.45           61.74 
115  335  -2.72        0.53           52.82 
120  335  -1.53        0.70           52.85 
125  335  -0.23        0.95           57.70 
130  335  0.82        1.21           63.52 
135  335  1.35        1.36           88.33 
140  335  3.05        2.02           83.01 
145  335  2.84        1.92           89.96 
150  335  2.49        1.77           92.60 
155  335  1.60        1.45           98.28 
160  335  0.20        1.05           101.50 
165  335  -1.90        0.65           102.61 
170  335  -5.17        0.30           105.29 
175  335  -11.03        0.08           107.92 
180  335  -44.80        0.00           175.51 
0  340  -44.80        0.00           4.49 
5  340  -11.11        0.08           105.62 
10  340  -5.20        0.30           104.13 
15  340  -1.92        0.64           101.83 
20  340  0.19        1.04           100.90 
25  340  1.59        1.44           97.79 
30  340  2.49        1.77           92.18 
35  340  2.84        1.92           89.58 
40  340  3.06        2.02           82.66 
45  340  1.34        1.36           87.94 
50  340  0.84        1.21           63.15 
55  340  -0.20        0.95           57.34 
60  340  -1.49        0.71           52.50 
65  340  -2.68        0.54           52.47 
70  340  -3.39        0.46           61.40 
75  340  -2.96        0.51           76.76 
80  340  -1.59        0.69           89.76 
85  340  -0.36        0.92           96.78 
90  340  0.11        1.03           98.89 
95  340  -0.36        0.92           96.86 
100  340  -1.60        0.69           89.94 
105  340  -2.98        0.50           77.04 
110  340  -3.42        0.45           61.74 
115  340  -2.72        0.53           52.82 
120  340  -1.53        0.70           52.85 
125  340  -0.23        0.95           57.70 
130  340  0.82        1.21           63.52 
135  340  1.35        1.36           88.33 
140  340  3.05        2.02           83.01 
145  340  2.84        1.92           89.96 
150  340  2.49        1.77           92.60 
155  340  1.60        1.45           98.28 
160  340  0.20        1.05           101.50 
165  340  -1.90        0.65           102.61 
170  340  -5.17        0.30           105.29 
175  340  -11.03        0.08           107.92 
180  340  -44.80        0.00           175.51 
0  345  -44.80        0.00           4.49 
5  345  -11.11        0.08           105.62 
10  345  -5.20        0.30           104.13 
15  345  -1.92        0.64           101.83 
20  345  0.19        1.04           100.90 
25  345  1.59        1.44           97.79 
30  345  2.49        1.77           92.18 
35  345  2.84        1.92           89.58 
40  345  3.06        2.02           82.66 
45  345  1.34        1.36           87.94 
50  345  0.84        1.21           63.15 
55  345  -0.20        0.95           57.34 
60  345  -1.49        0.71           52.50 
65  345  -2.68        0.54           52.47 
70  345  -3.39        0.46           61.40 
75  345  -2.96        0.51           76.76 
80  345  -1.59        0.69           89.76 
85  345  -0.36        0.92           96.78 
90  345  0.11        1.03           98.89 
95  345  -0.36        0.92           96.86 
100  345  -1.60        0.69           89.94 
105  345  -2.98        0.50           77.04 
110  345  -3.42        0.45           61.74 
115  345  -2.72        0.53           52.82 
120  345  -1.53        0.70           52.85 
125  345  -0.23        0.95           57.70 
130  345  0.82        1.21           63.52 
135  345  1.35        1.36           88.33 
140  345  3.05        2.02           83.01 
145  345  2.84        1.92           89.96 
150  345  2.49        1.77           92.60 
155  345  1.60        1.45           98.28 
160  345  0.20        1.05           101.50 
165  345  -1.90        0.65           102.61 
170  345  -5.17        0.30           105.29 
175  345  -11.03        0.08           107.92 
180  345  -44.80        0.00           175.51 
0  350  -44.80        0.00           4.49 
5  350  -11.11        0.08           105.62 
10  350  -5.20        0.30           104.13 
15  350  -1.92        0.64           101.83 
20  350  0.19        1.04           100.90 
25  350  1.59        1.44           97.79 
30  350  2.49        1.77           92.18 
35  350  2.84        1.92           89.58 
40  350  3.06        2.02           82.66 
45  350  1.34        1.36           87.94 
50  350  0.84        1.21           63.15 
55  350  -0.20        0.95           57.34 
60  350  -1.49        0.71           52.50 
65  350  -2.68        0.54           52.47 
70  350  -3.39        0.46           61.40 
75  350  -2.96        0.51           76.76 
80  350  -1.59        0.69           89.76 
85  350  -0.36        0.92           96.78 
90  350  0.11        1.03           98.89 
95  350  -0.36        0.92           96.86 
100  350  -1.60        0.69           89.94 
105  350  -2.98        0.50           77.04 
110  350  -3.42        0.45           61.74 
115  350  -2.72        0.53           52.82 
120  350  -1.53        0.70           52.85 
125  350  -0.23        0.95           57.70 
130  350  0.82        1.21           63.52 
135  350  1.35        1.36           88.33 
140  350  3.05        2.02           83.01 
145  350  2.84        1.92           89.96 
150  350  2.49        1.77           92.60 
155  350  1.60        1.45           98.28 
160  350  0.20        1.05           101.50 
165  350  -1.90        0.65           102.61 
170  350  -5.17        0.30           105.29 
175  350  -11.03        0.08           107.92 
180  350  -44.80        0.00           175.51 
0  355  -44.80        0.00           4.49 
5  355  -11.11        0.08           105.62 
10  355  -5.20        0.30           104.13 
15  355  -1.92        0.64           101.83 
20  355  0.19        1.04           100.90 
25  355  1.59        1.44           97.79 
30  355  2.49        1.77           92.18 
35  355  2.84        1.92           89.58 
40  355  3.06        2.02           82.66 
45  355  1.34        1.36           87.94 
50  355  0.84        1.21           63.15 
55  355  -0.20        0.95           57.34 
60  355  -1.49        0.71           52.50 
65  355  -2.68        0.54           52.47 
70  355  -3.39        0.46           61.40 
75  355  -2.96        0.51           76.76 
80  355  -1.59        0.69           89.76 
85  355  -0.36        0.92           96.78 
90  355  0.11        1.03           98.89 
95  355  -0.36        0.92           96.86 
100  355  -1.60        0.69           89.94 
105  355  -2.98        0.50           77.04 
110  355  -3.42        0.45           61.74 
115  355  -2.72        0.53           52.82 
120  355  -1.53        0.70           52.85 
125  355  -0.23        0.95           57.70 
130  355  0.82        1.21           63.52 
135  355  1.35        1.36           88.33 
140  355  3.05        2.02           83.01 
145  355  2.84        1.92           89.96 
150  355  2.49        1.77           92.60 
155  355  1.60        1.45           98.28 
160  355  0.20        1.05           101.50 
165  355  -1.90        0.65           102.61 
170  355  -5.17        0.30           105.29 
175  355  -11.03        0.08           107.92 
180  355  -44.80        0.00           175.51 
