freq : 766.66 MHz
SWR : 6.00
 Theta     Phi     Gain(dB)     Gain     Phase(deg) 
155  210  -0.45        0.90           128.25 
160  210  -1.76        0.67           133.45 
165  210  -3.77        0.42           137.52 
170  210  -6.94        0.20           140.50 
175  210  -12.70        0.05           142.57 
180  210  -45.93        0.00           176.44 
0  215  -45.93        0.00           3.56 
5  215  -12.99        0.05           140.89 
10  215  -7.08        0.20           139.62 
15  215  -3.86        0.41           136.90 
20  215  -1.83        0.66           132.94 
25  215  -0.50        0.89           127.81 
30  215  0.37        1.09           121.41 
35  215  0.91        1.23           113.76 
40  215  1.25        1.33           105.09 
45  215  1.47        1.40           95.98 
50  215  1.58        1.44           87.49 
55  215  1.51        1.42           80.85 
60  215  1.12        1.29           77.21 
65  215  0.31        1.07           77.82 
70  215  -0.86        0.82           84.12 
75  215  -1.98        0.63           96.90 
80  215  -2.43        0.57           112.90 
85  215  -2.21        0.60           125.02 
90  215  -2.03        0.63           129.27 
95  215  -2.21        0.60           125.09 
100  215  -2.43        0.57           113.05 
105  215  -1.99        0.63           97.10 
110  215  -0.87        0.82           84.35 
115  215  0.30        1.07           78.06 
120  215  1.11        1.29           77.48 
125  215  1.50        1.41           81.15 
130  215  1.59        1.44           87.84 
135  215  1.48        1.41           96.35 
140  215  1.27        1.34           105.48 
145  215  0.94        1.24           114.16 
150  215  0.41        1.10           121.83 
155  215  -0.45        0.90           128.25 
160  215  -1.76        0.67           133.45 
165  215  -3.77        0.42           137.52 
170  215  -6.94        0.20           140.50 
175  215  -12.70        0.05           142.57 
180  215  -45.93        0.00           176.44 
0  220  -45.93        0.00           3.56 
5  220  -12.99        0.05           140.89 
10  220  -7.08        0.20           139.62 
15  220  -3.86        0.41           136.90 
20  220  -1.83        0.66           132.94 
25  220  -0.50        0.89           127.81 
30  220  0.37        1.09           121.41 
35  220  0.91        1.23           113.76 
40  220  1.25        1.33           105.09 
45  220  1.47        1.40           95.98 
50  220  1.58        1.44           87.49 
55  220  1.51        1.42           80.85 
60  220  1.12        1.29           77.21 
65  220  0.31        1.07           77.82 
70  220  -0.86        0.82           84.12 
75  220  -1.98        0.63           96.90 
80  220  -2.43        0.57           112.90 
85  220  -2.21        0.60           125.02 
90  220  -2.03        0.63           129.27 
95  220  -2.21        0.60           125.09 
100  220  -2.43        0.57           113.05 
105  220  -1.99        0.63           97.10 
110  220  -0.87        0.82           84.35 
115  220  0.30        1.07           78.06 
120  220  1.11        1.29           77.48 
125  220  1.50        1.41           81.15 
130  220  1.59        1.44           87.84 
135  220  1.48        1.41           96.35 
140  220  1.27        1.34           105.48 
145  220  0.94        1.24           114.16 
150  220  0.41        1.10           121.83 
155  220  -0.45        0.90           128.25 
160  220  -1.76        0.67           133.45 
165  220  -3.77        0.42           137.52 
170  220  -6.94        0.20           140.50 
175  220  -12.70        0.05           142.57 
180  220  -45.93        0.00           176.44 
0  225  -45.93        0.00           3.56 
5  225  -12.99        0.05           140.89 
10  225  -7.08        0.20           139.62 
15  225  -3.86        0.41           136.90 
20  225  -1.83        0.66           132.94 
25  225  -0.50        0.89           127.81 
30  225  0.37        1.09           121.41 
35  225  0.91        1.23           113.76 
40  225  1.25        1.33           105.09 
45  225  1.47        1.40           95.98 
50  225  1.58        1.44           87.49 
55  225  1.51        1.42           80.85 
60  225  1.12        1.29           77.21 
65  225  0.31        1.07           77.82 
70  225  -0.86        0.82           84.12 
75  225  -1.98        0.63           96.90 
80  225  -2.43        0.57           112.90 
85  225  -2.21        0.60           125.02 
90  225  -2.03        0.63           129.27 
95  225  -2.21        0.60           125.09 
100  225  -2.43        0.57           113.05 
105  225  -1.99        0.63           97.10 
110  225  -0.87        0.82           84.35 
115  225  0.30        1.07           78.06 
120  225  1.11        1.29           77.48 
125  225  1.50        1.41           81.15 
130  225  1.59        1.44           87.84 
135  225  1.48        1.41           96.35 
140  225  1.27        1.34           105.48 
145  225  0.94        1.24           114.16 
150  225  0.41        1.10           121.83 
155  225  -0.45        0.90           128.25 
160  225  -1.76        0.67           133.45 
165  225  -3.77        0.42           137.52 
170  225  -6.94        0.20           140.50 
175  225  -12.70        0.05           142.57 
180  225  -45.93        0.00           176.44 
0  230  -45.93        0.00           3.56 
5  230  -12.99        0.05           140.89 
10  230  -7.08        0.20           139.62 
15  230  -3.86        0.41           136.90 
20  230  -1.83        0.66           132.94 
25  230  -0.50        0.89           127.81 
30  230  0.37        1.09           121.41 
35  230  0.91        1.23           113.76 
40  230  1.25        1.33           105.09 
45  230  1.47        1.40           95.98 
50  230  1.58        1.44           87.49 
55  230  1.51        1.42           80.85 
60  230  1.12        1.29           77.21 
65  230  0.31        1.07           77.82 
70  230  -0.86        0.82           84.12 
75  230  -1.98        0.63           96.90 
80  230  -2.43        0.57           112.90 
85  230  -2.21        0.60           125.02 
90  230  -2.03        0.63           129.27 
95  230  -2.21        0.60           125.09 
100  230  -2.43        0.57           113.05 
105  230  -1.99        0.63           97.10 
110  230  -0.87        0.82           84.35 
115  230  0.30        1.07           78.06 
120  230  1.11        1.29           77.48 
125  230  1.50        1.41           81.15 
130  230  1.59        1.44           87.84 
135  230  1.48        1.41           96.35 
140  230  1.27        1.34           105.48 
145  230  0.94        1.24           114.16 
150  230  0.41        1.10           121.83 
155  230  -0.45        0.90           128.25 
160  230  -1.76        0.67           133.45 
165  230  -3.77        0.42           137.52 
170  230  -6.94        0.20           140.50 
175  230  -12.70        0.05           142.57 
180  230  -45.93        0.00           176.44 
0  235  -45.93        0.00           3.56 
5  235  -12.99        0.05           140.89 
10  235  -7.08        0.20           139.62 
15  235  -3.86        0.41           136.90 
20  235  -1.83        0.66           132.94 
25  235  -0.50        0.89           127.81 
30  235  0.37        1.09           121.41 
35  235  0.91        1.23           113.76 
40  235  1.25        1.33           105.09 
45  235  1.47        1.40           95.98 
50  235  1.58        1.44           87.49 
55  235  1.51        1.42           80.85 
60  235  1.12        1.29           77.21 
65  235  0.31        1.07           77.82 
70  235  -0.86        0.82           84.12 
75  235  -1.98        0.63           96.90 
80  235  -2.43        0.57           112.90 
85  235  -2.21        0.60           125.02 
90  235  -2.03        0.63           129.27 
95  235  -2.21        0.60           125.09 
100  235  -2.43        0.57           113.05 
105  235  -1.99        0.63           97.10 
110  235  -0.87        0.82           84.35 
115  235  0.30        1.07           78.06 
120  235  1.11        1.29           77.48 
125  235  1.50        1.41           81.15 
130  235  1.59        1.44           87.84 
135  235  1.48        1.41           96.35 
140  235  1.27        1.34           105.48 
145  235  0.94        1.24           114.16 
150  235  0.41        1.10           121.83 
155  235  -0.45        0.90           128.25 
160  235  -1.76        0.67           133.45 
165  235  -3.77        0.42           137.52 
170  235  -6.94        0.20           140.50 
175  235  -12.70        0.05           142.57 
180  235  -45.93        0.00           176.44 
0  240  -45.93        0.00           3.56 
5  240  -12.99        0.05           140.89 
10  240  -7.08        0.20           139.62 
15  240  -3.86        0.41           136.90 
20  240  -1.83        0.66           132.94 
25  240  -0.50        0.89           127.81 
30  240  0.37        1.09           121.41 
35  240  0.91        1.23           113.76 
40  240  1.25        1.33           105.09 
45  240  1.47        1.40           95.98 
50  240  1.58        1.44           87.49 
55  240  1.51        1.42           80.85 
60  240  1.12        1.29           77.21 
65  240  0.31        1.07           77.82 
70  240  -0.86        0.82           84.12 
75  240  -1.98        0.63           96.90 
80  240  -2.43        0.57           112.90 
85  240  -2.21        0.60           125.02 
90  240  -2.03        0.63           129.27 
95  240  -2.21        0.60           125.09 
100  240  -2.43        0.57           113.05 
105  240  -1.99        0.63           97.10 
110  240  -0.87        0.82           84.35 
115  240  0.30        1.07           78.06 
120  240  1.11        1.29           77.48 
125  240  1.50        1.41           81.15 
130  240  1.59        1.44           87.84 
135  240  1.48        1.41           96.35 
140  240  1.27        1.34           105.48 
145  240  0.94        1.24           114.16 
150  240  0.41        1.10           121.83 
155  240  -0.45        0.90           128.25 
160  240  -1.76        0.67           133.45 
165  240  -3.77        0.42           137.52 
170  240  -6.94        0.20           140.50 
175  240  -12.70        0.05           142.57 
180  240  -45.93        0.00           176.44 
0  245  -45.93        0.00           3.56 
5  245  -12.99        0.05           140.89 
10  245  -7.08        0.20           139.62 
15  245  -3.86        0.41           136.90 
20  245  -1.83        0.66           132.94 
25  245  -0.50        0.89           127.81 
30  245  0.37        1.09           121.41 
35  245  0.91        1.23           113.76 
40  245  1.25        1.33           105.09 
45  245  1.47        1.40           95.98 
50  245  1.58        1.44           87.49 
55  245  1.51        1.42           80.85 
60  245  1.12        1.29           77.21 
65  245  0.31        1.07           77.82 
70  245  -0.86        0.82           84.12 
75  245  -1.98        0.63           96.90 
80  245  -2.43        0.57           112.90 
85  245  -2.21        0.60           125.02 
90  245  -2.03        0.63           129.27 
95  245  -2.21        0.60           125.09 
100  245  -2.43        0.57           113.05 
105  245  -1.99        0.63           97.10 
110  245  -0.87        0.82           84.35 
115  245  0.30        1.07           78.06 
120  245  1.11        1.29           77.48 
125  245  1.50        1.41           81.15 
130  245  1.59        1.44           87.84 
135  245  1.48        1.41           96.35 
140  245  1.27        1.34           105.48 
145  245  0.94        1.24           114.16 
150  245  0.41        1.10           121.83 
155  245  -0.45        0.90           128.25 
160  245  -1.76        0.67           133.45 
165  245  -3.77        0.42           137.52 
170  245  -6.94        0.20           140.50 
175  245  -12.70        0.05           142.57 
180  245  -45.93        0.00           176.44 
0  250  -45.93        0.00           3.56 
5  250  -12.99        0.05           140.89 
10  250  -7.08        0.20           139.62 
15  250  -3.86        0.41           136.90 
20  250  -1.83        0.66           132.94 
25  250  -0.50        0.89           127.81 
30  250  0.37        1.09           121.41 
35  250  0.91        1.23           113.76 
40  250  1.25        1.33           105.09 
45  250  1.47        1.40           95.98 
50  250  1.58        1.44           87.49 
55  250  1.51        1.42           80.85 
60  250  1.12        1.29           77.21 
65  250  0.31        1.07           77.82 
70  250  -0.86        0.82           84.12 
75  250  -1.98        0.63           96.90 
80  250  -2.43        0.57           112.90 
85  250  -2.21        0.60           125.02 
90  250  -2.03        0.63           129.27 
95  250  -2.21        0.60           125.09 
100  250  -2.43        0.57           113.05 
105  250  -1.99        0.63           97.10 
110  250  -0.87        0.82           84.35 
115  250  0.30        1.07           78.06 
120  250  1.11        1.29           77.48 
125  250  1.50        1.41           81.15 
130  250  1.59        1.44           87.84 
135  250  1.48        1.41           96.35 
140  250  1.27        1.34           105.48 
145  250  0.94        1.24           114.16 
150  250  0.41        1.10           121.83 
155  250  -0.45        0.90           128.25 
160  250  -1.76        0.67           133.45 
165  250  -3.77        0.42           137.52 
170  250  -6.94        0.20           140.50 
175  250  -12.70        0.05           142.57 
180  250  -45.93        0.00           176.44 
0  255  -45.93        0.00           3.56 
5  255  -12.99        0.05           140.89 
10  255  -7.08        0.20           139.62 
15  255  -3.86        0.41           136.90 
20  255  -1.83        0.66           132.94 
25  255  -0.50        0.89           127.81 
30  255  0.37        1.09           121.41 
35  255  0.91        1.23           113.76 
40  255  1.25        1.33           105.09 
45  255  1.47        1.40           95.98 
50  255  1.58        1.44           87.49 
55  255  1.51        1.42           80.85 
60  255  1.12        1.29           77.21 
65  255  0.31        1.07           77.82 
70  255  -0.86        0.82           84.12 
75  255  -1.98        0.63           96.90 
80  255  -2.43        0.57           112.90 
85  255  -2.21        0.60           125.02 
90  255  -2.03        0.63           129.27 
95  255  -2.21        0.60           125.09 
100  255  -2.43        0.57           113.05 
105  255  -1.99        0.63           97.10 
110  255  -0.87        0.82           84.35 
115  255  0.30        1.07           78.06 
120  255  1.11        1.29           77.48 
125  255  1.50        1.41           81.15 
130  255  1.59        1.44           87.84 
135  255  1.48        1.41           96.35 
140  255  1.27        1.34           105.48 
145  255  0.94        1.24           114.16 
150  255  0.41        1.10           121.83 
155  255  -0.45        0.90           128.25 
160  255  -1.76        0.67           133.45 
165  255  -3.77        0.42           137.52 
170  255  -6.94        0.20           140.50 
175  255  -12.70        0.05           142.57 
180  255  -45.93        0.00           176.44 
0  260  -45.93        0.00           3.56 
5  260  -12.99        0.05           140.89 
10  260  -7.08        0.20           139.62 
15  260  -3.86        0.41           136.90 
20  260  -1.83        0.66           132.94 
25  260  -0.50        0.89           127.81 
30  260  0.37        1.09           121.41 
35  260  0.91        1.23           113.76 
40  260  1.25        1.33           105.09 
45  260  1.47        1.40           95.98 
50  260  1.58        1.44           87.49 
55  260  1.51        1.42           80.85 
60  260  1.12        1.29           77.21 
65  260  0.31        1.07           77.82 
70  260  -0.86        0.82           84.12 
75  260  -1.98        0.63           96.90 
80  260  -2.43        0.57           112.90 
85  260  -2.21        0.60           125.02 
90  260  -2.03        0.63           129.27 
95  260  -2.21        0.60           125.09 
100  260  -2.43        0.57           113.05 
105  260  -1.99        0.63           97.10 
110  260  -0.87        0.82           84.35 
115  260  0.30        1.07           78.06 
120  260  1.11        1.29           77.48 
125  260  1.50        1.41           81.15 
130  260  1.59        1.44           87.84 
135  260  1.48        1.41           96.35 
140  260  1.27        1.34           105.48 
145  260  0.94        1.24           114.16 
150  260  0.41        1.10           121.83 
155  260  -0.45        0.90           128.25 
160  260  -1.76        0.67           133.45 
165  260  -3.77        0.42           137.52 
170  260  -6.94        0.20           140.50 
175  260  -12.70        0.05           142.57 
180  260  -45.93        0.00           176.44 
0  265  -45.93        0.00           3.56 
5  265  -12.99        0.05           140.89 
10  265  -7.08        0.20           139.62 
15  265  -3.86        0.41           136.90 
20  265  -1.83        0.66           132.94 
25  265  -0.50        0.89           127.81 
30  265  0.37        1.09           121.41 
35  265  0.91        1.23           113.76 
40  265  1.25        1.33           105.09 
45  265  1.47        1.40           95.98 
50  265  1.58        1.44           87.49 
55  265  1.51        1.42           80.85 
60  265  1.12        1.29           77.21 
65  265  0.31        1.07           77.82 
70  265  -0.86        0.82           84.12 
75  265  -1.98        0.63           96.90 
80  265  -2.43        0.57           112.90 
85  265  -2.21        0.60           125.02 
90  265  -2.03        0.63           129.27 
95  265  -2.21        0.60           125.09 
100  265  -2.43        0.57           113.05 
105  265  -1.99        0.63           97.10 
110  265  -0.87        0.82           84.35 
115  265  0.30        1.07           78.06 
120  265  1.11        1.29           77.48 
125  265  1.50        1.41           81.15 
130  265  1.59        1.44           87.84 
135  265  1.48        1.41           96.35 
140  265  1.27        1.34           105.48 
145  265  0.94        1.24           114.16 
150  265  0.41        1.10           121.83 
155  265  -0.45        0.90           128.25 
160  265  -1.76        0.67           133.45 
165  265  -3.77        0.42           137.52 
170  265  -6.94        0.20           140.50 
175  265  -12.70        0.05           142.57 
180  265  -45.93        0.00           176.44 
0  270  -45.93        0.00           3.56 
5  270  -12.99        0.05           140.89 
10  270  -7.08        0.20           139.62 
15  270  -3.86        0.41           136.90 
20  270  -1.83        0.66           132.94 
25  270  -0.50        0.89           127.81 
30  270  0.37        1.09           121.41 
35  270  0.91        1.23           113.76 
40  270  1.25        1.33           105.09 
45  270  1.47        1.40           95.98 
50  270  1.58        1.44           87.49 
55  270  1.51        1.42           80.85 
60  270  1.12        1.29           77.21 
65  270  0.31        1.07           77.82 
70  270  -0.86        0.82           84.12 
75  270  -1.98        0.63           96.90 
80  270  -2.43        0.57           112.90 
85  270  -2.21        0.60           125.02 
90  270  -2.03        0.63           129.27 
95  270  -2.21        0.60           125.09 
100  270  -2.43        0.57           113.05 
105  270  -1.99        0.63           97.10 
110  270  -0.87        0.82           84.35 
115  270  0.30        1.07           78.06 
120  270  1.11        1.29           77.48 
125  270  1.50        1.41           81.15 
130  270  1.59        1.44           87.84 
135  270  1.48        1.41           96.35 
140  270  1.27        1.34           105.48 
145  270  0.94        1.24           114.16 
150  270  0.41        1.10           121.83 
155  270  -0.45        0.90           128.25 
160  270  -1.76        0.67           133.45 
165  270  -3.77        0.42           137.52 
170  270  -6.94        0.20           140.50 
175  270  -12.70        0.05           142.57 
180  270  -45.93        0.00           176.44 
0  275  -45.93        0.00           3.56 
5  275  -12.99        0.05           140.89 
10  275  -7.08        0.20           139.62 
15  275  -3.86        0.41           136.90 
20  275  -1.83        0.66           132.94 
25  275  -0.50        0.89           127.81 
30  275  0.37        1.09           121.41 
35  275  0.91        1.23           113.76 
40  275  1.25        1.33           105.09 
45  275  1.47        1.40           95.98 
50  275  1.58        1.44           87.49 
55  275  1.51        1.42           80.85 
60  275  1.12        1.29           77.21 
65  275  0.31        1.07           77.82 
70  275  -0.86        0.82           84.12 
75  275  -1.98        0.63           96.90 
80  275  -2.43        0.57           112.90 
85  275  -2.21        0.60           125.02 
90  275  -2.03        0.63           129.27 
95  275  -2.21        0.60           125.09 
100  275  -2.43        0.57           113.05 
105  275  -1.99        0.63           97.10 
110  275  -0.87        0.82           84.35 
115  275  0.30        1.07           78.06 
120  275  1.11        1.29           77.48 
125  275  1.50        1.41           81.15 
130  275  1.59        1.44           87.84 
135  275  1.48        1.41           96.35 
140  275  1.27        1.34           105.48 
145  275  0.94        1.24           114.16 
150  275  0.41        1.10           121.83 
155  275  -0.45        0.90           128.25 
160  275  -1.76        0.67           133.45 
165  275  -3.77        0.42           137.52 
170  275  -6.94        0.20           140.50 
175  275  -12.70        0.05           142.57 
180  275  -45.93        0.00           176.44 
0  280  -45.93        0.00           3.56 
5  280  -12.99        0.05           140.89 
10  280  -7.08        0.20           139.62 
15  280  -3.86        0.41           136.90 
20  280  -1.83        0.66           132.94 
25  280  -0.50        0.89           127.81 
30  280  0.37        1.09           121.41 
35  280  0.91        1.23           113.76 
40  280  1.25        1.33           105.09 
45  280  1.47        1.40           95.98 
50  280  1.58        1.44           87.49 
55  280  1.51        1.42           80.85 
60  280  1.12        1.29           77.21 
65  280  0.31        1.07           77.82 
70  280  -0.86        0.82           84.12 
75  280  -1.98        0.63           96.90 
80  280  -2.43        0.57           112.90 
85  280  -2.21        0.60           125.02 
90  280  -2.03        0.63           129.27 
95  280  -2.21        0.60           125.09 
100  280  -2.43        0.57           113.05 
105  280  -1.99        0.63           97.10 
110  280  -0.87        0.82           84.35 
115  280  0.30        1.07           78.06 
120  280  1.11        1.29           77.48 
125  280  1.50        1.41           81.15 
130  280  1.59        1.44           87.84 
135  280  1.48        1.41           96.35 
140  280  1.27        1.34           105.48 
145  280  0.94        1.24           114.16 
150  280  0.41        1.10           121.83 
155  280  -0.45        0.90           128.25 
160  280  -1.76        0.67           133.45 
165  280  -3.77        0.42           137.52 
170  280  -6.94        0.20           140.50 
175  280  -12.70        0.05           142.57 
180  280  -45.93        0.00           176.44 
0  285  -45.93        0.00           3.56 
5  285  -12.99        0.05           140.89 
10  285  -7.08        0.20           139.62 
15  285  -3.86        0.41           136.90 
20  285  -1.83        0.66           132.94 
25  285  -0.50        0.89           127.81 
30  285  0.37        1.09           121.41 
35  285  0.91        1.23           113.76 
40  285  1.25        1.33           105.09 
45  285  1.47        1.40           95.98 
50  285  1.58        1.44           87.49 
55  285  1.51        1.42           80.85 
60  285  1.12        1.29           77.21 
65  285  0.31        1.07           77.82 
70  285  -0.86        0.82           84.12 
75  285  -1.98        0.63           96.90 
80  285  -2.43        0.57           112.90 
85  285  -2.21        0.60           125.02 
90  285  -2.03        0.63           129.27 
95  285  -2.21        0.60           125.09 
100  285  -2.43        0.57           113.05 
105  285  -1.99        0.63           97.10 
110  285  -0.87        0.82           84.35 
115  285  0.30        1.07           78.06 
120  285  1.11        1.29           77.48 
125  285  1.50        1.41           81.15 
130  285  1.59        1.44           87.84 
135  285  1.48        1.41           96.35 
140  285  1.27        1.34           105.48 
145  285  0.94        1.24           114.16 
150  285  0.41        1.10           121.83 
155  285  -0.45        0.90           128.25 
160  285  -1.76        0.67           133.45 
165  285  -3.77        0.42           137.52 
170  285  -6.94        0.20           140.50 
175  285  -12.70        0.05           142.57 
180  285  -45.93        0.00           176.44 
0  290  -45.93        0.00           3.56 
5  290  -12.99        0.05           140.89 
10  290  -7.08        0.20           139.62 
15  290  -3.86        0.41           136.90 
20  290  -1.83        0.66           132.94 
25  290  -0.50        0.89           127.81 
30  290  0.37        1.09           121.41 
35  290  0.91        1.23           113.76 
40  290  1.25        1.33           105.09 
45  290  1.47        1.40           95.98 
50  290  1.58        1.44           87.49 
55  290  1.51        1.42           80.85 
60  290  1.12        1.29           77.21 
65  290  0.31        1.07           77.82 
70  290  -0.86        0.82           84.12 
75  290  -1.98        0.63           96.90 
80  290  -2.43        0.57           112.90 
85  290  -2.21        0.60           125.02 
90  290  -2.03        0.63           129.27 
95  290  -2.21        0.60           125.09 
100  290  -2.43        0.57           113.05 
105  290  -1.99        0.63           97.10 
110  290  -0.87        0.82           84.35 
115  290  0.30        1.07           78.06 
120  290  1.11        1.29           77.48 
125  290  1.50        1.41           81.15 
130  290  1.59        1.44           87.84 
135  290  1.48        1.41           96.35 
140  290  1.27        1.34           105.48 
145  290  0.94        1.24           114.16 
150  290  0.41        1.10           121.83 
155  290  -0.45        0.90           128.25 
160  290  -1.76        0.67           133.45 
165  290  -3.77        0.42           137.52 
170  290  -6.94        0.20           140.50 
175  290  -12.70        0.05           142.57 
180  290  -45.93        0.00           176.44 
0  295  -45.93        0.00           3.56 
5  295  -12.99        0.05           140.89 
10  295  -7.08        0.20           139.62 
15  295  -3.86        0.41           136.90 
20  295  -1.83        0.66           132.94 
25  295  -0.50        0.89           127.81 
30  295  0.37        1.09           121.41 
35  295  0.91        1.23           113.76 
40  295  1.25        1.33           105.09 
45  295  1.47        1.40           95.98 
50  295  1.58        1.44           87.49 
55  295  1.51        1.42           80.85 
60  295  1.12        1.29           77.21 
65  295  0.31        1.07           77.82 
70  295  -0.86        0.82           84.12 
75  295  -1.98        0.63           96.90 
80  295  -2.43        0.57           112.90 
85  295  -2.21        0.60           125.02 
90  295  -2.03        0.63           129.27 
95  295  -2.21        0.60           125.09 
100  295  -2.43        0.57           113.05 
105  295  -1.99        0.63           97.10 
110  295  -0.87        0.82           84.35 
115  295  0.30        1.07           78.06 
120  295  1.11        1.29           77.48 
125  295  1.50        1.41           81.15 
130  295  1.59        1.44           87.84 
135  295  1.48        1.41           96.35 
140  295  1.27        1.34           105.48 
145  295  0.94        1.24           114.16 
150  295  0.41        1.10           121.83 
155  295  -0.45        0.90           128.25 
160  295  -1.76        0.67           133.45 
165  295  -3.77        0.42           137.52 
170  295  -6.94        0.20           140.50 
175  295  -12.70        0.05           142.57 
180  295  -45.93        0.00           176.44 
0  300  -45.93        0.00           3.56 
5  300  -12.99        0.05           140.89 
10  300  -7.08        0.20           139.62 
15  300  -3.86        0.41           136.90 
20  300  -1.83        0.66           132.94 
25  300  -0.50        0.89           127.81 
30  300  0.37        1.09           121.41 
35  300  0.91        1.23           113.76 
40  300  1.25        1.33           105.09 
45  300  1.47        1.40           95.98 
50  300  1.58        1.44           87.49 
55  300  1.51        1.42           80.85 
60  300  1.12        1.29           77.21 
65  300  0.31        1.07           77.82 
70  300  -0.86        0.82           84.12 
75  300  -1.98        0.63           96.90 
80  300  -2.43        0.57           112.90 
85  300  -2.21        0.60           125.02 
90  300  -2.03        0.63           129.27 
95  300  -2.21        0.60           125.09 
100  300  -2.43        0.57           113.05 
105  300  -1.99        0.63           97.10 
110  300  -0.87        0.82           84.35 
115  300  0.30        1.07           78.06 
120  300  1.11        1.29           77.48 
125  300  1.50        1.41           81.15 
130  300  1.59        1.44           87.84 
135  300  1.48        1.41           96.35 
140  300  1.27        1.34           105.48 
145  300  0.94        1.24           114.16 
150  300  0.41        1.10           121.83 
155  300  -0.45        0.90           128.25 
160  300  -1.76        0.67           133.45 
165  300  -3.77        0.42           137.52 
170  300  -6.94        0.20           140.50 
175  300  -12.70        0.05           142.57 
180  300  -45.93        0.00           176.44 
0  305  -45.93        0.00           3.56 
5  305  -12.99        0.05           140.89 
10  305  -7.08        0.20           139.62 
15  305  -3.86        0.41           136.90 
20  305  -1.83        0.66           132.94 
25  305  -0.50        0.89           127.81 
30  305  0.37        1.09           121.41 
35  305  0.91        1.23           113.76 
40  305  1.25        1.33           105.09 
45  305  1.47        1.40           95.98 
50  305  1.58        1.44           87.49 
55  305  1.51        1.42           80.85 
60  305  1.12        1.29           77.21 
65  305  0.31        1.07           77.82 
70  305  -0.86        0.82           84.12 
75  305  -1.98        0.63           96.90 
80  305  -2.43        0.57           112.90 
85  305  -2.21        0.60           125.02 
90  305  -2.03        0.63           129.27 
95  305  -2.21        0.60           125.09 
100  305  -2.43        0.57           113.05 
105  305  -1.99        0.63           97.10 
110  305  -0.87        0.82           84.35 
115  305  0.30        1.07           78.06 
120  305  1.11        1.29           77.48 
125  305  1.50        1.41           81.15 
130  305  1.59        1.44           87.84 
135  305  1.48        1.41           96.35 
140  305  1.27        1.34           105.48 
145  305  0.94        1.24           114.16 
150  305  0.41        1.10           121.83 
155  305  -0.45        0.90           128.25 
160  305  -1.76        0.67           133.45 
165  305  -3.77        0.42           137.52 
170  305  -6.94        0.20           140.50 
175  305  -12.70        0.05           142.57 
180  305  -45.93        0.00           176.44 
0  310  -45.93        0.00           3.56 
5  310  -12.99        0.05           140.89 
10  310  -7.08        0.20           139.62 
15  310  -3.86        0.41           136.90 
20  310  -1.83        0.66           132.94 
25  310  -0.50        0.89           127.81 
30  310  0.37        1.09           121.41 
35  310  0.91        1.23           113.76 
40  310  1.25        1.33           105.09 
45  310  1.47        1.40           95.98 
50  310  1.58        1.44           87.49 
55  310  1.51        1.42           80.85 
60  310  1.12        1.29           77.21 
65  310  0.31        1.07           77.82 
70  310  -0.86        0.82           84.12 
75  310  -1.98        0.63           96.90 
80  310  -2.43        0.57           112.90 
85  310  -2.21        0.60           125.02 
90  310  -2.03        0.63           129.27 
95  310  -2.21        0.60           125.09 
100  310  -2.43        0.57           113.05 
105  310  -1.99        0.63           97.10 
110  310  -0.87        0.82           84.35 
115  310  0.30        1.07           78.06 
120  310  1.11        1.29           77.48 
125  310  1.50        1.41           81.15 
130  310  1.59        1.44           87.84 
135  310  1.48        1.41           96.35 
140  310  1.27        1.34           105.48 
145  310  0.94        1.24           114.16 
150  310  0.41        1.10           121.83 
155  310  -0.45        0.90           128.25 
160  310  -1.76        0.67           133.45 
165  310  -3.77        0.42           137.52 
170  310  -6.94        0.20           140.50 
175  310  -12.70        0.05           142.57 
180  310  -45.93        0.00           176.44 
0  315  -45.93        0.00           3.56 
5  315  -12.99        0.05           140.89 
10  315  -7.08        0.20           139.62 
15  315  -3.86        0.41           136.90 
20  315  -1.83        0.66           132.94 
25  315  -0.50        0.89           127.81 
30  315  0.37        1.09           121.41 
35  315  0.91        1.23           113.76 
40  315  1.25        1.33           105.09 
45  315  1.47        1.40           95.98 
50  315  1.58        1.44           87.49 
55  315  1.51        1.42           80.85 
60  315  1.12        1.29           77.21 
65  315  0.31        1.07           77.82 
70  315  -0.86        0.82           84.12 
75  315  -1.98        0.63           96.90 
80  315  -2.43        0.57           112.90 
85  315  -2.21        0.60           125.02 
90  315  -2.03        0.63           129.27 
95  315  -2.21        0.60           125.09 
100  315  -2.43        0.57           113.05 
105  315  -1.99        0.63           97.10 
110  315  -0.87        0.82           84.35 
115  315  0.30        1.07           78.06 
120  315  1.11        1.29           77.48 
125  315  1.50        1.41           81.15 
130  315  1.59        1.44           87.84 
135  315  1.48        1.41           96.35 
140  315  1.27        1.34           105.48 
145  315  0.94        1.24           114.16 
150  315  0.41        1.10           121.83 
155  315  -0.45        0.90           128.25 
160  315  -1.76        0.67           133.45 
165  315  -3.77        0.42           137.52 
170  315  -6.94        0.20           140.50 
175  315  -12.70        0.05           142.57 
180  315  -45.93        0.00           176.44 
0  320  -45.93        0.00           3.56 
5  320  -12.99        0.05           140.89 
10  320  -7.08        0.20           139.62 
15  320  -3.86        0.41           136.90 
20  320  -1.83        0.66           132.94 
25  320  -0.50        0.89           127.81 
30  320  0.37        1.09           121.41 
35  320  0.91        1.23           113.76 
40  320  1.25        1.33           105.09 
45  320  1.47        1.40           95.98 
